x,rho,E,F,T,Tr
0.0025,1,136.718,0.458055,9.99167,9.9912
0.0075,1,136.693,0.459048,9.99087,9.99076
0.0125,1,136.67,0.459382,9.99052,9.99033
0.0175,1,136.647,0.459757,9.98992,9.9899
0.0225,1,136.623,0.460169,9.98979,9.98948
0.0275,1,136.6,0.460444,9.98952,9.98905
0.0325,1,136.577,0.460756,9.98882,9.98862
0.0375,1,136.553,0.461093,9.9886,9.98819
0.0425,1,136.53,0.461399,9.98781,9.98777
0.0475,1,136.507,0.461709,9.98753,9.98734
0.0525,1,136.483,0.461962,9.9873,9.98692
0.0575,1,136.46,0.462177,9.987,9.98649
0.0625,1,136.437,0.46238,9.98624,9.98607
0.0675,1,136.414,0.462533,9.98604,9.98564
0.0725,1,136.391,0.462667,9.98533,9.98522
0.0775,1,136.367,0.462819,9.98503,9.9848
0.0825,1,136.344,0.462908,9.98475,9.98437
0.0875,1,136.321,0.463017,9.98426,9.98395
0.0925,1,136.298,0.463021,9.98398,9.98353
0.0975,1,136.275,0.463077,9.98311,9.98311
0.1025,1,136.253,0.463157,9.9828,9.98269
0.1075,1,136.23,0.463084,9.98252,9.98227
0.1125,1,136.207,0.463008,9.98225,9.98186
0.1175,1,136.184,0.462844,9.98189,9.98144
0.1225,1,136.161,0.462729,9.98104,9.98102
0.1275,1,136.139,0.462642,9.98073,9.98061
0.1325,1,136.116,0.462436,9.98039,9.98019
0.1375,1,136.094,0.462185,9.9802,9.97978
0.1425,1,136.071,0.46187,9.97983,9.97937
0.1475,1,136.049,0.461567,9.97902,9.97895
0.1525,1,136.026,0.461269,9.97875,9.97854
0.1575,1,136.004,0.460899,9.9784,9.97813
0.1625,1,135.982,0.460496,9.97803,9.97773
0.1675,1,135.96,0.460021,9.97767,9.97732
0.1725,1,135.938,0.459511,9.97721,9.97692
0.1775,1,135.916,0.458956,9.97686,9.97651
0.1825,1,135.894,0.458273,9.9765,9.97611
0.1875,1,135.872,0.457626,9.97563,9.9757
0.1925,1,135.85,0.457014,9.97522,9.9753
0.1975,1,135.828,0.456309,9.9748,9.97491
0.2025,1,135.806,0.455511,9.97465,9.97451
0.2075,1,135.785,0.454647,9.97421,9.97412
0.2125,1,135.763,0.453762,9.97384,9.97372
0.2175,1,135.742,0.452844,9.97344,9.97333
0.2225,1,135.721,0.451905,9.9729,9.97294
0.2275,1,135.7,0.45093,9.97243,9.97255
0.2325,1,135.679,0.449844,9.97241,9.97216
0.2375,1,135.658,0.448666,9.97202,9.97178
0.2425,1,135.637,0.447447,9.97154,9.97139
0.2475,1,135.616,0.446177,9.971,9.97101
0.2525,1,135.595,0.444944,9.97055,9.97063
0.2575,1,135.575,0.44363,9.97049,9.97026
0.2625,1,135.554,0.442213,9.96999,9.96988
0.2675,1,135.534,0.440786,9.96943,9.96951
0.2725,1,135.514,0.439314,9.96925,9.96913
0.2775,1,135.494,0.437866,9.96869,9.96877
0.2825,1,135.474,0.436391,9.96859,9.9684
0.2875,1,135.455,0.434857,9.96803,9.96804
0.2925,1,135.435,0.433336,9.96747,9.96769
0.2975,1,135.416,0.431802,9.96734,9.96733
0.3025,1,135.397,0.430306,9.96673,9.96698
0.3075,1,135.378,0.428979,9.96612,9.96663
0.3125,1,135.359,0.427591,9.96607,9.96629
0.3175,1,135.341,0.426066,9.96549,9.96594
0.3225,1,135.322,0.424481,9.96539,9.96561
0.3275,1,135.304,0.422726,9.96521,9.96527
0.3325,1,135.286,0.420913,9.96445,9.96494
0.3375,1,135.268,0.419211,9.96428,9.96461
0.3425,1,135.25,0.417483,9.964,9.96427
0.3475,1,135.232,0.415555,9.96365,9.96395
0.3525,1,135.214,0.413433,9.96338,9.96362
0.3575,1,135.197,0.41115,9.96321,9.9633
0.3625,1,135.179,0.408875,9.96289,9.96297
0.3675,1,135.162,0.406625,9.96215,9.96265
