x,rho,E,F,T,Tr
0.001,1,0.0980448,0.0833143,2.59889,1.635
0.003,1,0.0307333,0.0161125,2.57176,1.22339
0.005,1,0.0167658,0.00214873,2.56764,1.0514
0.007,1,0.0148344,0.000217616,2.56719,1.01972
0.009,1,0.0146345,1.77208e-05,2.56715,1.01626
0.011,1,0.014618,1.20472e-06,2.56715,1.01598
0.013,1,0.0146169,7.02158e-08,2.56715,1.01596
0.015,1,0.0146168,3.57841e-09,2.56715,1.01595
0.017,1,0.0146168,1.61905e-10,2.56715,1.01595
0.019,1,0.0146168,6.5825e-12,2.56715,1.01595
0.021,1,0.0146168,2.42856e-13,2.56715,1.01595
0.023,1,0.0146168,8.19651e-15,2.56715,1.01595
0.025,1,0.0146168,2.53977e-16,2.56715,1.01595
0.027,1,0.0146168,6.55121e-18,2.56715,1.01595
0.029,1,0.0146168,6.7649e-20,2.56715,1.01595
0.031,1,0.0146168,0,2.56715,1.01595
0.033,1,0.0146168,0,2.56715,1.01595
0.035,1,0.0146168,0,2.56715,1.01595
0.037,1,0.0146168,0,2.56715,1.01595
0.039,1,0.0146168,0,2.56715,1.01595
0.041,1,0.0146168,0,2.56715,1.01595
0.043,1,0.0146168,0,2.56715,1.01595
0.045,1,0.0146168,0,2.56715,1.01595
0.047,1,0.0146168,0,2.56715,1.01595
0.049,1,0.0146168,0,2.56715,1.01595
0.051,1,0.0146168,0,2.56715,1.01595
0.053,1,0.0146168,0,2.56715,1.01595
0.055,1,0.0146168,0,2.56715,1.01595
0.057,1,0.0146168,0,2.56715,1.01595
0.059,1,0.0146168,0,2.56715,1.01595
0.061,1,0.0146168,0,2.56715,1.01595
0.063,1,0.0146168,0,2.56715,1.01595
0.065,1,0.0146168,0,2.56715,1.01595
0.067,1,0.0146168,0,2.56715,1.01595
0.069,1,0.0146168,0,2.56715,1.01595
0.071,1,0.0146168,0,2.56715,1.01595
0.073,1,0.0146168,0,2.56715,1.01595
0.075,1,0.0146168,0,2.56715,1.01595
0.077,1,0.0146168,0,2.56715,1.01595
0.079,1,0.0146168,0,2.56715,1.01595
0.081,1,0.0146168,0,2.56715,1.01595
0.083,1,0.0146168,0,2.56715,1.01595
0.085,1,0.0146168,0,2.56715,1.01595
0.087,1,0.0146168,0,2.56715,1.01595
0.089,1,0.0146168,0,2.56715,1.01595
0.091,1,0.0146168,0,2.56715,1.01595
0.093,1,0.0146168,0,2.56715,1.01595
0.095,1,0.0146168,0,2.56715,1.01595
0.097,1,0.0146168,0,2.56715,1.01595
0.099,1,0.0146168,0,2.56715,1.01595
0.101,1,0.0146168,0,2.56715,1.01595
0.103,1,0.0146168,0,2.56715,1.01595
0.105,1,0.0146168,0,2.56715,1.01595
0.107,1,0.0146168,0,2.56715,1.01595
0.109,1,0.0146168,0,2.56715,1.01595
0.111,1,0.0146168,0,2.56715,1.01595
0.113,1,0.0146168,0,2.56715,1.01595
0.115,1,0.0146168,0,2.56715,1.01595
0.117,1,0.0146168,0,2.56715,1.01595
0.119,1,0.0146168,0,2.56715,1.01595
0.121,1,0.0146168,0,2.56715,1.01595
0.123,1,0.0146168,0,2.56715,1.01595
0.125,1,0.0146168,0,2.56715,1.01595
0.127,1,0.0146168,0,2.56715,1.01595
0.129,1,0.0146168,0,2.56715,1.01595
0.131,1,0.0146168,0,2.56715,1.01595
0.133,1,0.0146168,0,2.56715,1.01595
0.135,1,0.0146168,0,2.56715,1.01595
0.137,1,0.0146168,0,2.56715,1.01595
0.139,1,0.0146168,0,2.56715,1.01595
0.141,1,0.0146168,0,2.56715,1.01595
0.143,1,0.0146168,0,2.56715,1.01595
0.145,1,0.0146168,0,2.56715,1.01595
0.147,1,0.0146168,0,2.56715,1.01595
0.149,1,0.0146168,0,2.56715,1.01595
0.151,1,0.0146168,0,2.56715,1.01595
0.153,1,0.0146168,0,2.56715,1.01595
0.155,1,0.0146168,0,2.56715,1.01595
0.157,1,0.0146168,0,2.56715,1.01595
0.159,1,0.0146168,0,2.56715,1.01595
0.161,1,0.0146168,0,2.56715,1.01595
0.163,1,0.0146168,0,2.56715,1.01595
0.165,1,0.0146168,0,2.56715,1.01595
0.167,1,0.0146168,0,2.56715,1.01595
0.169,1,0.0146168,0,2.56715,1.01595
0.171,1,0.0146168,0,2.56715,1.01595
0.173,1,0.0146168,0,2.56715,1.01595
0.175,1,0.0146168,0,2.56715,1.01595
0.177,1,0.0146168,0,2.56715,1.01595
0.179,1,0.0146168,0,2.56715,1.01595
0.181,1,0.0146168,0,2.56715,1.01595
0.183,1,0.0146168,0,2.56715,1.01595
0.185,1,0.0146168,0,2.56715,1.01595
0.187,1,0.0146168,0,2.56715,1.01595
0.189,1,0.0146168,0,2.56715,1.01595
0.191,1,0.0146168,0,2.56715,1.01595
0.193,1,0.0146168,0,2.56715,1.01595
0.195,1,0.0146168,0,2.56715,1.01595
0.197,1,0.0146168,0,2.56715,1.01595
0.199,1,0.0146168,0,2.56715,1.01595
0.201,1,0.0146168,0,2.56715,1.01595
