x,rho,E,F,T,Tr
0.001,1,0.555171,0.369046,2.44326,2.52213
0.003,1,0.549843,0.361602,2.44514,2.51606
0.005,1,0.544916,0.353074,2.43774,2.51041
0.007,1,0.53963,0.344253,2.4406,2.5043
0.009,1,0.533735,0.335387,2.43388,2.49743
0.011,1,0.527241,0.32636,2.43836,2.4898
0.013,1,0.520116,0.31764,2.40502,2.48134
0.015,1,0.513021,0.308403,2.41805,2.47284
0.017,1,0.505105,0.299588,2.40741,2.46324
0.019,1,0.496513,0.290431,2.41058,2.4527
0.021,1,0.487926,0.281099,2.35868,2.44202
0.023,1,0.478956,0.272302,2.34754,2.43072
0.025,1,0.469394,0.263348,2.34921,2.4185
0.027,1,0.45978,0.253492,2.35883,2.40602
0.029,1,0.449842,0.244144,2.31946,2.39291
0.031,1,0.439774,0.235251,2.30414,2.37941
0.033,1,0.429624,0.225462,2.28818,2.36556
0.035,1,0.418665,0.215885,2.28811,2.35033
0.037,1,0.408706,0.206311,2.25394,2.33622
0.039,1,0.398279,0.196344,2.25348,2.32118
0.041,1,0.387247,0.186631,2.21691,2.30493
0.043,1,0.376934,0.176838,2.19824,2.28943
0.045,1,0.366163,0.167075,2.19746,2.2729
0.047,1,0.3554,0.157171,2.19772,2.25601
0.049,1,0.344931,0.147247,2.17813,2.23921
0.051,1,0.33423,0.137563,2.15802,2.22164
0.053,1,0.323688,0.127587,2.09739,2.20391
0.055,1,0.313356,0.117743,2.09948,2.18611
0.057,1,0.302953,0.108178,2.0648,2.16773
0.059,1,0.293044,0.09873,2.06347,2.14978
0.061,1,0.282368,0.0890055,2.06211,2.12993
0.063,1,0.272654,0.0797613,2.01811,2.11137
0.065,1,0.262501,0.0702258,2.00916,2.09143
0.067,1,0.252921,0.0612855,1.96405,2.07209
0.069,1,0.243404,0.0524168,1.96283,2.05231
0.071,1,0.234291,0.0435695,1.90644,2.03283
0.073,1,0.224817,0.0350506,1.90475,2.01196
0.075,1,0.216209,0.0268251,1.85707,1.99241
0.077,1,0.207126,0.0183348,1.84498,1.97115
0.079,1,0.199206,0.0108263,1.8438,1.95203
0.081,1,0.190442,0.00293894,1.79027,1.9302
0.083,1,0.182682,-0.00403126,1.79239,1.91023
0.085,1,0.175233,-0.0108863,1.78332,1.89045
0.087,1,0.167666,-0.0172866,1.78451,1.8697
0.089,1,0.160754,-0.0231487,1.79907,1.85013
0.091,1,0.153338,-0.0287884,1.78932,1.82841
0.093,1,0.146945,-0.0341728,1.78955,1.80905
0.095,1,0.140353,-0.0390304,1.7676,1.78841
0.097,1,0.133828,-0.043422,1.77339,1.76725
0.099,1,0.127579,-0.0473801,1.77304,1.74625
0.101,1,0.121876,-0.0511588,1.76109,1.7264
0.103,1,0.116196,-0.0542242,1.75949,1.70592
