x,rho,E,F,T,Tr
0.001,1,0.293791,0.119898,2.03675,2.15115
0.003,1,0.282273,0.110452,2.03427,2.12975
0.005,1,0.271742,0.10026,2.03273,2.1096
0.007,1,0.261112,0.0902027,1.97882,2.08866
0.009,1,0.251057,0.0805145,1.96554,2.06826
0.011,1,0.24072,0.0707332,1.96425,2.04663
0.013,1,0.231208,0.0612459,1.93947,2.02611
0.015,1,0.221287,0.0523667,1.88749,2.00401
0.017,1,0.211898,0.0429216,1.86557,1.98241
0.019,1,0.203017,0.0342357,1.83294,1.9613
0.021,1,0.193917,0.0255074,1.83207,1.93894
0.023,1,0.185419,0.0173694,1.77821,1.91734
0.025,1,0.177036,0.00925335,1.77712,1.8953
0.027,1,0.169022,0.00166047,1.72298,1.87347
0.029,1,0.161973,-0.0057099,1.73481,1.85363
0.031,1,0.154462,-0.0126507,1.74339,1.83175
0.033,1,0.147454,-0.0194274,1.72113,1.81061
0.035,1,0.141045,-0.0261203,1.721,1.79061
0.037,1,0.13469,-0.0321573,1.73301,1.77009
0.039,1,0.128576,-0.037716,1.73887,1.74965
0.041,1,0.123375,-0.0434413,1.75813,1.73168
0.043,1,0.117993,-0.0482362,1.73158,1.71248
0.045,1,0.113212,-0.0528559,1.73139,1.69486
0.047,1,0.108898,-0.0571637,1.73092,1.67848
0.049,1,0.104971,-0.0610548,1.71757,1.66314
0.051,1,0.10132,-0.064424,1.74904,1.64849
0.053,1,0.0982319,-0.0675329,1.73038,1.63578
0.055,1,0.0955245,-0.070209,1.74885,1.62439
0.057,1,0.0931674,-0.0724019,1.71466,1.61427
0.059,1,0.0911569,-0.0741162,1.7145,1.60549
0.061,1,0.0898275,-0.0756678,1.74831,1.59961
0.063,1,0.0888308,-0.076725,1.71614,1.59515
0.065,1,0.0881069,-0.0772088,1.74751,1.59189
0.067,1,0.0878864,-0.0773657,1.74775,1.5909
0.069,1,0.0881956,-0.077165,1.74757,1.59229
0.071,1,0.0890501,-0.0763488,1.76551,1.59614
0.073,1,0.0902853,-0.0749876,1.75403,1.60164
0.075,1,0.0913616,-0.073842,1.72793,1.6064
0.077,1,0.0934752,-0.0716228,1.74348,1.61561
0.079,1,0.0956008,-0.0694922,1.74365,1.62471
0.081,1,0.0984308,-0.0663953,1.76482,1.63661
0.083,1,0.10148,-0.0634718,1.76471,1.64914
0.085,1,0.105068,-0.0595304,1.78152,1.66352
0.087,1,0.108645,-0.0560651,1.8386,1.67751
0.089,1,0.112623,-0.0517647,1.8246,1.69265
0.091,1,0.117514,-0.0470531,1.84972,1.71074
0.093,1,0.122305,-0.0419086,1.84968,1.72791
0.095,1,0.127344,-0.0370408,1.88805,1.74545
0.097,1,0.132791,-0.0312411,1.91217,1.76382
0.099,1,0.138303,-0.0254498,1.90445,1.78184
0.101,1,0.144639,-0.0193018,1.94801,1.80191
0.103,1,0.150937,-0.0126616,1.94784,1.82121
0.105,1,0.157363,-0.00591859,1.93017,1.84029
0.107,1,0.164394,0.000841236,1.98426,1.86051
0.109,1,0.171245,0.00814336,1.98362,1.8796
0.111,1,0.178676,0.0155112,1.99857,1.89967
0.113,1,0.185785,0.0233197,2.00027,1.91829
0.115,1,0.193528,0.0310867,2.05121,1.93797
0.117,1,0.201286,0.0388858,2.05074,1.95711
0.119,1,0.209108,0.0470204,2.05058,1.97585
0.121,1,0.217189,0.0556355,2.08208,1.99467
0.123,1,0.225211,0.0635545,2.10444,2.01284
0.125,1,0.233053,0.0721108,2.10414,2.03014
0.127,1,0.241784,0.0809164,2.11876,2.04889
0.129,1,0.249912,0.089597,2.17811,2.0659
0.131,1,0.258137,0.097995,2.19137,2.08269
0.133,1,0.266339,0.106748,2.19075,2.09904
0.135,1,0.275069,0.115907,2.17624,2.11603
0.137,1,0.283164,0.124422,2.18933,2.13143
0.139,1,0.2912,0.132872,2.24406,2.14639
0.141,1,0.299699,0.141618,2.24297,2.16189
0.143,1,0.307949,0.150882,2.23427,2.17661
0.145,1,0.316206,0.159219,2.25847,2.19106
0.147,1,0.323865,0.167646,2.29296,2.20421
0.149,1,0.331831,0.176062,2.2705,2.21764
0.151,1,0.34005,0.184839,2.28122,2.23124
0.153,1,0.347588,0.192868,2.31293,2.24351
0.155,1,0.354828,0.200753,2.3122,2.2551
0.157,1,0.361956,0.208506,2.31139,2.26634
0.159,1,0.369666,0.216782,2.32393,2.27832
0.161,1,0.376644,0.224618,2.36181,2.28899
0.163,1,0.383255,0.231597,2.36062,2.29897
0.165,1,0.389536,0.238955,2.35958,2.30833
0.167,1,0.395934,0.245744,2.39096,2.31775
0.169,1,0.402384,0.253203,2.38931,2.32714
0.171,1,0.408077,0.259484,2.40953,2.33532
0.173,1,0.413167,0.265482,2.37118,2.34257
0.175,1,0.418484,0.271435,2.3697,2.35007
0.177,1,0.42364,0.277566,2.36819,2.35728
0.179,1,0.428651,0.283324,2.40427,2.36422
0.181,1,0.4334,0.288853,2.40294,2.37074
0.183,1,0.437729,0.294248,2.38008,2.37664
0.185,1,0.442035,0.299072,2.4002,2.38246
0.187,1,0.44576,0.303872,2.37736,2.38746
0.189,1,0.449223,0.308331,2.36042,2.39209
0.191,1,0.45247,0.312387,2.37449,2.3964
0.193,1,0.455338,0.316171,2.35776,2.40019
0.195,1,0.458029,0.319501,2.35623,2.40372
0.197,1,0.460273,0.322612,2.35485,2.40666
0.199,1,0.462068,0.325514,2.35332,2.40901
0.201,1,0.463616,0.327984,2.35193,2.41102
0.203,1,0.46493,0.330029,2.35061,2.41273
0.205,1,0.465598,0.332018,2.3873,2.41359
0.207,1,0.466488,0.333089,2.38593,2.41475
0.209,1,0.466296,0.334541,2.38413,2.4145
0.211,1,0.466481,0.334935,2.38327,2.41474
0.213,1,0.465688,0.335564,2.38185,2.41371
0.215,1,0.46495,0.335455,2.34289,2.41275
0.217,1,0.463479,0.335442,2.34144,2.41084
0.219,1,0.462125,0.33454,2.34015,2.40908
0.221,1,0.459902,0.333392,2.33875,2.40618
0.223,1,0.458294,0.332764,2.33727,2.40407
0.225,1,0.455986,0.331136,2.33593,2.40104
0.227,1,0.453196,0.329334,2.33462,2.39736
0.229,1,0.450174,0.327144,2.33321,2.39335
0.231,1,0.446611,0.324847,2.32066,2.3886
0.233,1,0.443182,0.321602,2.31935,2.384
0.235,1,0.438772,0.318557,2.32953,2.37805
0.237,1,0.434822,0.315315,2.32829,2.37268
0.239,1,0.429971,0.311386,2.32675,2.36604
0.241,1,0.424407,0.306641,2.27421,2.35834
0.243,1,0.420296,0.303407,2.27279,2.35261
0.245,1,0.41486,0.298555,2.27156,2.34497
0.247,1,0.410182,0.294901,2.26086,2.33833
0.249,1,0.404423,0.289886,2.25936,2.33008
0.251,1,0.398188,0.284539,2.26789,2.32104
0.253,1,0.391728,0.278998,2.25683,2.31157
0.255,1,0.384708,0.272106,2.25541,2.30115
0.257,1,0.378675,0.267458,2.20194,2.29207
0.259,1,0.373292,0.262289,2.20056,2.28388
