x,rho,E,F,T,Tr
0.001,1,14.7089,-14.5084,5.7229,5.72212
0.003,1,14.8495,-14.483,5.73654,5.73574
0.005,1,15.0076,-14.4748,5.75175,5.75095
0.007,1,15.1661,-14.4664,5.76688,5.76607
0.009,1,15.325,-14.4579,5.78192,5.78111
0.011,1,15.4842,-14.4493,5.79688,5.79607
0.013,1,15.6437,-14.4406,5.81176,5.81094
0.015,1,15.8036,-14.4317,5.82656,5.82573
0.017,1,15.9638,-14.4227,5.84127,5.84044
0.019,1,16.1244,-14.4137,5.8559,5.85507
0.021,1,16.2852,-14.4045,5.87046,5.86962
0.023,1,16.4464,-14.3952,5.88493,5.88409
0.025,1,16.608,-14.3858,5.89933,5.89849
0.027,1,16.7698,-14.3763,5.91365,5.9128
0.029,1,16.9319,-14.3666,5.9279,5.92704
0.031,1,17.0944,-14.3569,5.94206,5.94121
0.033,1,17.2571,-14.347,5.95616,5.9553
0.035,1,17.4202,-14.337,5.97018,5.96932
0.037,1,17.5836,-14.3269,5.98413,5.98326
0.039,1,17.7472,-14.3167,5.99801,5.99714
0.041,1,17.9112,-14.3063,6.01182,6.01094
0.043,1,18.0755,-14.2958,6.02556,6.02468
0.045,1,18.24,-14.2852,6.03923,6.03834
0.047,1,18.4049,-14.2744,6.05284,6.05194
0.049,1,18.5701,-14.2635,6.06637,6.06547
0.051,1,18.7355,-14.2525,6.07984,6.07894
0.053,1,18.9012,-14.2413,6.09325,6.09234
0.055,1,19.0673,-14.23,6.10659,6.10567
0.057,1,19.2336,-14.2185,6.11986,6.11894
0.059,1,19.4001,-14.2069,6.13307,6.13215
0.061,1,19.567,-14.1952,6.14622,6.14529
0.063,1,19.7341,-14.1833,6.1593,6.15837
0.065,1,19.9015,-14.1713,6.17233,6.17139
0.067,1,20.0691,-14.1592,6.18528,6.18434
0.069,1,20.2369,-14.1469,6.19818,6.19723
0.071,1,20.405,-14.1345,6.21101,6.21006
0.073,1,20.5734,-14.122,6.22378,6.22283
0.075,1,20.7419,-14.1094,6.23649,6.23553
0.077,1,20.9107,-14.0967,6.24914,6.24818
0.079,1,21.0796,-14.0838,6.26172,6.26076
0.081,1,21.2488,-14.0709,6.27425,6.27329
0.083,1,21.4181,-14.0579,6.28671,6.28575
0.085,1,21.5877,-14.0447,6.29911,6.29815
0.087,1,21.7574,-14.0315,6.31145,6.31049
0.089,1,21.9272,-14.0182,6.32373,6.32277
0.091,1,22.0973,-14.0048,6.33595,6.33499
0.093,1,22.2674,-13.9914,6.34812,6.34715
0.095,1,22.4378,-13.9778,6.36022,6.35926
0.097,1,22.6083,-13.9642,6.37227,6.3713
0.099,1,22.7789,-13.9505,6.38425,6.38329
0.101,1,22.9496,-13.9366,6.39618,6.39522
0.103,1,23.1206,-13.9228,6.40806,6.40709
0.105,1,23.2916,-13.9088,6.41988,6.41891
0.107,1,23.4628,-13.8947,6.43164,6.43067
0.109,1,23.6341,-13.8806,6.44335,6.44238
0.111,1,23.8056,-13.8663,6.455,6.45403
0.113,1,23.9772,-13.8519,6.4666,6.46563
0.115,1,24.1489,-13.8375,6.47815,6.47718
0.117,1,24.3208,-13.8229,6.48965,6.48867
0.119,1,24.4928,-13.8082,6.5011,6.50012
0.121,1,24.665,-13.7934,6.51249,6.51151
0.123,1,24.8373,-13.7785,6.52384,6.52285
0.125,1,25.0098,-13.7634,6.53513,6.53415
0.127,1,25.1824,-13.7483,6.54638,6.54539
0.129,1,25.3551,-13.733,6.55758,6.55659
0.131,1,25.528,-13.7175,6.56873,6.56773
0.133,1,25.701,-13.7019,6.57984,6.57883
0.135,1,25.8742,-13.6862,6.59089,6.58989
0.137,1,26.0474,-13.6704,6.6019,6.60089
0.139,1,26.2209,-13.6544,6.61287,6.61185
0.141,1,26.3944,-13.6382,6.62378,6.62277
0.143,1,26.5681,-13.622,6.63466,6.63364
0.145,1,26.7419,-13.6056,6.64548,6.64446
0.147,1,26.9158,-13.589,6.65626,6.65523
0.149,1,27.0898,-13.5724,6.66699,6.66596
0.151,1,27.2639,-13.5556,6.67768,6.67665
0.153,1,27.4382,-13.5386,6.68833,6.68729
0.155,1,27.6125,-13.5216,6.69893,6.69789
0.157,1,27.7869,-13.5044,6.70948,6.70844
0.159,1,27.9614,-13.4871,6.71999,6.71894
0.161,1,28.1359,-13.4696,6.73045,6.72941
0.163,1,28.3106,-13.4521,6.74087,6.73982
0.165,1,28.4853,-13.4344,6.75125,6.7502
0.167,1,28.66,-13.4166,6.76158,6.76053
0.169,1,28.8348,-13.3987,6.77187,6.77081
0.171,1,29.0097,-13.3807,6.78211,6.78106
0.173,1,29.1846,-13.3626,6.79231,6.79125
0.175,1,29.3596,-13.3443,6.80247,6.80141
0.177,1,29.5346,-13.326,6.81258,6.81152
0.179,1,29.7096,-13.3075,6.82266,6.82159
0.181,1,29.8847,-13.2889,6.83269,6.83162
0.183,1,30.0599,-13.2702,6.84267,6.84161
0.185,1,30.235,-13.2514,6.85262,6.85155
0.187,1,30.4102,-13.2325,6.86253,6.86146
0.189,1,30.5854,-13.2134,6.87239,6.87132
0.191,1,30.7607,-13.1942,6.88222,6.88114
0.193,1,30.936,-13.1749,6.892,6.89092
0.195,1,31.1113,-13.1555,6.90174,6.90066
0.197,1,31.2866,-13.136,6.91145,6.91036
0.199,1,31.4619,-13.1163,6.92111,6.92003
0.201,1,31.6373,-13.0965,6.93073,6.92965
0.203,1,31.8126,-13.0766,6.94032,6.93923
0.205,1,31.988,-13.0565,6.94986,6.94877
0.207,1,32.1634,-13.0364,6.95937,6.95828
0.209,1,32.3388,-13.0161,6.96884,6.96775
0.211,1,32.5141,-12.9957,6.97827,6.97717
0.213,1,32.6895,-12.9751,6.98766,6.98656
0.215,1,32.8648,-12.9545,6.99701,6.99591
0.217,1,33.0402,-12.9338,7.00632,7.00522
0.219,1,33.2155,-12.9129,7.0156,7.0145
0.221,1,33.3907,-12.8919,7.02483,7.02373
0.223,1,33.566,-12.8709,7.03403,7.03293
0.225,1,33.7411,-12.8497,7.04319,7.04209
0.227,1,33.9163,-12.8284,7.05231,7.05121
0.229,1,34.0913,-12.8071,7.06139,7.06029
0.231,1,34.2663,-12.7856,7.07044,7.06933
0.233,1,34.4413,-12.7641,7.07944,7.07834
0.235,1,34.6162,-12.7424,7.08841,7.08731
0.237,1,34.7909,-12.7207,7.09734,7.09624
0.239,1,34.9657,-12.6989,7.10623,7.10513
0.241,1,35.1403,-12.6771,7.11509,7.11398
0.243,1,35.3148,-12.6551,7.1239,7.1228
0.245,1,35.4893,-12.6331,7.13268,7.13158
0.247,1,35.6636,-12.6109,7.14143,7.14032
0.249,1,35.8378,-12.5887,7.15013,7.14903
0.251,1,36.012,-12.5664,7.1588,7.1577
0.253,1,36.186,-12.5441,7.16743,7.16633
0.255,1,36.36,-12.5216,7.17603,7.17493
0.257,1,36.5338,-12.4991,7.18459,7.18349
0.259,1,36.7076,-12.4765,7.19312,7.19201
0.261,1,36.8812,-12.4537,7.20161,7.2005
0.263,1,37.0547,-12.4309,7.21006,7.20896
0.265,1,37.2282,-12.408,7.21849,7.21738
0.267,1,37.4015,-12.385,7.22687,7.22576
0.269,1,37.5747,-12.3619,7.23523,7.23411
0.271,1,37.7478,-12.3387,7.24355,7.24243
0.273,1,37.9209,-12.3154,7.25183,7.25072
0.275,1,38.0938,-12.2919,7.26008,7.25897
0.277,1,38.2666,-12.2684,7.2683,7.26719
0.279,1,38.4393,-12.2447,7.27649,7.27537
0.281,1,38.6118,-12.221,7.28464,7.28353
0.283,1,38.7843,-12.1971,7.29277,7.29165
0.285,1,38.9567,-12.1731,7.30086,7.29973
0.287,1,39.1289,-12.149,7.30891,7.30779
0.289,1,39.3011,-12.1248,7.31694,7.31581
0.291,1,39.4731,-12.1005,7.32493,7.3238
0.293,1,39.645,-12.076,7.33289,7.33176
0.295,1,39.8167,-12.0514,7.34082,7.33969
0.297,1,39.9883,-12.0268,7.34872,7.34759
0.299,1,40.1598,-12.002,7.35659,7.35545
0.301,1,40.3312,-11.9771,7.36442,7.36329
0.303,1,40.5024,-11.9521,7.37222,7.37109
0.305,1,40.6734,-11.927,7.37999,7.37886
0.307,1,40.8443,-11.9018,7.38773,7.3866
0.309,1,41.015,-11.8765,7.39544,7.3943
0.311,1,41.1856,-11.8511,7.40312,7.40198
0.313,1,41.356,-11.8256,7.41077,7.40962
0.315,1,41.5263,-11.7999,7.41838,7.41724
0.317,1,41.6964,-11.7742,7.42596,7.42482
0.319,1,41.8663,-11.7484,7.43352,7.43237
0.321,1,42.036,-11.7225,7.44104,7.4399
0.323,1,42.2056,-11.6965,7.44853,7.44739
0.325,1,42.3749,-11.6704,7.45599,7.45485
0.327,1,42.5441,-11.6442,7.46342,7.46228
0.329,1,42.7131,-11.6179,7.47082,7.46968
0.331,1,42.8819,-11.5915,7.47819,7.47705
0.333,1,43.0505,-11.565,7.48553,7.48438
0.335,1,43.219,-11.5384,7.49285,7.49169
0.337,1,43.3872,-11.5117,7.50013,7.49897
0.339,1,43.5552,-11.4849,7.50738,7.50622
0.341,1,43.7231,-11.458,7.5146,7.51345
0.343,1,43.8907,-11.4309,7.52179,7.52064
0.345,1,44.0582,-11.4038,7.52896,7.5278
0.347,1,44.2254,-11.3766,7.53609,7.53493
0.349,1,44.3924,-11.3493,7.5432,7.54204
0.351,1,44.5592,-11.3219,7.55027,7.54911
0.353,1,44.7258,-11.2944,7.55732,7.55616
0.355,1,44.8922,-11.2667,7.56434,7.56318
0.357,1,45.0584,-11.239,7.57133,7.57017
0.359,1,45.2244,-11.2112,7.57829,7.57713
0.361,1,45.3901,-11.1833,7.58522,7.58406
0.363,1,45.5556,-11.1553,7.59213,7.59096
0.365,1,45.7208,-11.1272,7.599,7.59784
0.367,1,45.8858,-11.099,7.60585,7.60468
0.369,1,46.0506,-11.0707,7.61267,7.6115
0.371,1,46.2151,-11.0423,7.61946,7.61829
0.373,1,46.3794,-11.0139,7.62622,7.62505
0.375,1,46.5434,-10.9854,7.63295,7.63178
0.377,1,46.7072,-10.9567,7.63965,7.63849
0.379,1,46.8707,-10.928,7.64633,7.64516
0.381,1,47.0339,-10.8993,7.65298,7.65181
0.383,1,47.1969,-10.8704,7.6596,7.65843
0.385,1,47.3595,-10.8415,7.66619,7.66502
0.387,1,47.5219,-10.8125,7.67275,7.67158
0.389,1,47.6841,-10.7834,7.67928,7.67812
0.391,1,47.8459,-10.7543,7.68579,7.68462
0.393,1,48.0074,-10.7251,7.69227,7.6911
0.395,1,48.1687,-10.6958,7.69872,7.69755
0.397,1,48.3297,-10.6665,7.70514,7.70398
0.399,1,48.4903,-10.6371,7.71154,7.71037
0.401,1,48.6507,-10.6076,7.7179,7.71674
0.403,1,48.8108,-10.578,7.72424,7.72308
0.405,1,48.9705,-10.5484,7.73055,7.72939
0.407,1,49.13,-10.5187,7.73684,7.73568
0.409,1,49.2892,-10.489,7.7431,7.74193
0.411,1,49.4481,-10.4591,7.74933,7.74816
0.413,1,49.6067,-10.4292,7.75553,7.75437
0.415,1,49.7649,-10.3992,7.76171,7.76055
0.417,1,49.9229,-10.3691,7.76786,7.7667
0.419,1,50.0806,-10.339,7.77399,7.77282
0.421,1,50.2379,-10.3088,7.78009,7.77892
0.423,1,50.395,-10.2785,7.78616,7.78499
0.425,1,50.5517,-10.2481,7.79221,7.79104
0.427,1,50.7082,-10.2176,7.79823,7.79706
0.429,1,50.8643,-10.1871,7.80422,7.80306
0.431,1,51.0201,-10.1564,7.81019,7.80903
0.433,1,51.1756,-10.1257,7.81614,7.81497
0.435,1,51.3308,-10.0949,7.82205,7.82089
0.437,1,51.4856,-10.0641,7.82795,7.82678
0.439,1,51.6402,-10.0331,7.83381,7.83264
0.441,1,51.7944,-10.0021,7.83965,7.83849
0.443,1,51.9483,-9.971,7.84547,7.8443
0.445,1,52.1018,-9.93982,7.85126,7.85009
0.447,1,52.255,-9.90857,7.85703,7.85586
0.449,1,52.4079,-9.87724,7.86277,7.8616
0.451,1,52.5604,-9.84585,7.86848,7.86731
0.453,1,52.7126,-9.81438,7.87417,7.873
0.455,1,52.8645,-9.78285,7.87983,7.87866
0.457,1,53.016,-9.75124,7.88547,7.8843
0.459,1,53.1671,-9.71957,7.89108,7.88991
0.461,1,53.3179,-9.68783,7.89667,7.8955
0.463,1,53.4683,-9.65603,7.90224,7.90107
0.465,1,53.6184,-9.62417,7.90777,7.9066
0.467,1,53.7681,-9.59224,7.91329,7.91212
0.469,1,53.9175,-9.56025,7.91877,7.9176
0.471,1,54.0664,-9.52819,7.92424,7.92307
0.473,1,54.215,-9.49608,7.92968,7.92851
0.475,1,54.3633,-9.46391,7.93509,7.93392
0.477,1,54.5111,-9.43167,7.94048,7.93931
0.479,1,54.6586,-9.39937,7.94584,7.94467
0.481,1,54.8057,-9.36702,7.95118,7.95001
0.483,1,54.9524,-9.3346,7.9565,7.95533
0.485,1,55.0988,-9.30212,7.96179,7.96062
0.487,1,55.2448,-9.26959,7.96706,7.96589
0.489,1,55.3903,-9.23699,7.9723,7.97113
0.491,1,55.5355,-9.20433,7.97752,7.97635
0.493,1,55.6803,-9.17162,7.98271,7.98154
0.495,1,55.8248,-9.13885,7.98788,7.98671
0.497,1,55.9688,-9.10602,7.99303,7.99186
0.499,1,56.1124,-9.07313,7.99815,7.99698
0.501,1,56.2557,-9.04018,8.00325,8.00208
0.503,1,56.3985,-9.00718,8.00832,8.00716
0.505,1,56.541,-8.97413,8.01337,8.01221
0.507,1,56.683,-8.94102,8.0184,8.01724
0.509,1,56.8246,-8.90786,8.02341,8.02224
0.511,1,56.9659,-8.87465,8.02838,8.02722
0.513,1,57.1067,-8.84138,8.03334,8.03218
0.515,1,57.2471,-8.80807,8.03827,8.03711
0.517,1,57.3871,-8.77472,8.04318,8.04202
0.519,1,57.5267,-8.74132,8.04807,8.0469
0.521,1,57.6658,-8.70787,8.05293,8.05177
0.523,1,57.8046,-8.67438,8.05777,8.0566
0.525,1,57.9429,-8.64086,8.06258,8.06142
0.527,1,58.0808,-8.60729,8.06737,8.06621
0.529,1,58.2182,-8.57369,8.07214,8.07098
0.531,1,58.3552,-8.54004,8.07688,8.07572
0.533,1,58.4918,-8.50637,8.0816,8.08044
0.535,1,58.628,-8.47266,8.0863,8.08514
0.537,1,58.7637,-8.43891,8.09097,8.08982
0.539,1,58.8989,-8.40514,8.09562,8.09447
0.541,1,59.0338,-8.37133,8.10025,8.0991
0.543,1,59.1681,-8.33749,8.10485,8.1037
0.545,1,59.3021,-8.30362,8.10944,8.10828
0.547,1,59.4356,-8.26972,8.11399,8.11284
0.549,1,59.5686,-8.23578,8.11853,8.11738
0.551,1,59.7012,-8.20182,8.12304,8.12189
0.553,1,59.8333,-8.16782,8.12753,8.12638
0.555,1,59.965,-8.1338,8.132,8.13085
0.557,1,60.0963,-8.09974,8.13644,8.1353
0.559,1,60.2271,-8.06565,8.14086,8.13972
0.561,1,60.3574,-8.03153,8.14526,8.14412
0.563,1,60.4873,-7.99737,8.14964,8.1485
0.565,1,60.6167,-7.96318,8.154,8.15285
0.567,1,60.7457,-7.92896,8.15833,8.15719
0.569,1,60.8742,-7.89471,8.16264,8.1615
0.571,1,61.0023,-7.86042,8.16693,8.16579
0.573,1,61.1299,-7.8261,8.17119,8.17005
0.575,1,61.2571,-7.79175,8.17544,8.1743
0.577,1,61.3838,-7.75736,8.17966,8.17852
0.579,1,61.51,-7.72294,8.18386,8.18272
0.581,1,61.6358,-7.68849,8.18804,8.1869
0.583,1,61.7611,-7.654,8.1922,8.19106
0.585,1,61.886,-7.61949,8.19634,8.1952
0.587,1,62.0104,-7.58494,8.20045,8.19932
0.589,1,62.1343,-7.55036,8.20454,8.20341
0.591,1,62.2578,-7.51575,8.20862,8.20748
0.593,1,62.3808,-7.48112,8.21267,8.21153
0.595,1.00001,62.5033,-7.44645,8.21669,8.21556
0.597,1.00003,62.6254,-7.41176,8.2207,8.21957
0.599,1.00006,62.747,-7.37703,8.22469,8.22356
0.601,1.00015,62.8682,-7.34227,8.22866,8.22752
0.603,1.00033,62.9889,-7.30747,8.2326,8.23147
0.605,1.0007,63.1094,-7.27261,8.23653,8.2354
0.607,1.00143,63.2296,-7.23767,8.24045,8.23932
0.609,1.00282,63.3498,-7.20259,8.24436,8.24324
0.611,1.00539,63.4704,-7.16733,8.24828,8.24716
0.613,1.00997,63.5921,-7.13176,8.25223,8.25111
0.615,1.01785,63.7158,-7.09575,8.25624,8.25512
0.617,1.03094,63.8431,-7.05911,8.26036,8.25924
0.619,1.052,63.9762,-7.02158,8.26466,8.26354
0.621,1.08478,64.1182,-6.98289,8.26924,8.26812
0.623,1.13418,64.2733,-6.9427,8.27424,8.27312
0.625,1.20629,64.4471,-6.90069,8.27982,8.2787
0.627,1.30828,64.6462,-6.85661,8.28621,8.28509
0.629,1.4481,64.8786,-6.81028,8.29365,8.29253
0.631,1.63395,65.1535,-6.76168,8.30241,8.3013
0.633,1.87351,65.4804,-6.71103,8.31281,8.31169
0.635,2.17308,65.8691,-6.65875,8.32511,8.324
0.637,2.53652,66.3285,-6.60555,8.33959,8.33847
0.639,2.96443,66.8665,-6.55231,8.35644,8.35533
0.641,3.4534,67.4883,-6.50008,8.3758,8.37469
0.643,3.99576,68.1966,-6.44993,8.39768,8.39657
0.645,4.57975,68.9909,-6.40284,8.42203,8.42092
0.647,5.19022,69.8673,-6.3596,8.44864,8.44754
0.649,5.80978,70.8189,-6.3207,8.47725,8.47615
0.651,6.42025,71.8362,-6.28627,8.50752,8.50643
0.653,7.00424,72.9077,-6.25606,8.53906,8.53797
0.655,7.5466,74.0213,-6.22948,8.57147,8.57039
0.657,8.03557,75.1647,-6.20568,8.60437,8.6033
0.659,8.46348,76.3263,-6.18365,8.63741,8.63635
0.661,8.82692,77.4965,-6.16235,8.67032,8.66926
0.663,9.12649,78.667,-6.1408,8.70286,8.70181
0.665,9.36605,79.8322,-6.1182,8.7349,8.73386
0.667,9.5519,80.9882,-6.09396,8.76633,8.7653
0.669,9.69172,82.1328,-6.06773,8.79713,8.79611
0.671,9.79371,83.2656,-6.03941,8.82729,8.82628
0.673,9.86582,84.3867,-6.00904,8.85684,8.85584
0.675,9.91522,85.4972,-5.97686,8.88582,8.88484
0.677,9.948,86.5984,-5.94313,8.91428,8.91331
0.679,9.96906,87.6914,-5.90819,8.94227,8.9413
0.681,9.98215,88.7775,-5.87233,8.96981,8.96886
0.683,9.99003,89.8576,-5.83584,8.99696,8.99602
0.685,9.99461,90.9324,-5.79893,9.02373,9.0228
0.687,9.99718,92.0024,-5.7618,9.05014,9.04922
0.689,9.99857,93.068,-5.72455,9.07622,9.07531
0.691,9.9993,94.1293,-5.6873,9.10197,9.10107
0.693,9.99967,95.1865,-5.6501,9.12741,9.12652
0.695,9.99985,96.2397,-5.613,9.15254,9.15166
0.697,9.99992,97.2888,-5.57602,9.17737,9.1765
0.699,9.99995,98.3339,-5.53919,9.2019,9.20105
0.701,9.99992,99.3748,-5.50252,9.22615,9.2253
0.703,9.99985,100.412,-5.46603,9.2501,9.24927
0.705,9.99967,101.444,-5.42974,9.27378,9.27296
0.707,9.9993,102.472,-5.39369,9.29717,9.29636
0.709,9.99857,103.496,-5.35793,9.32029,9.31949
0.711,9.99718,104.514,-5.32253,9.34313,9.34234
0.713,9.99461,105.527,-5.28762,9.36567,9.36489
0.715,9.99003,106.534,-5.25339,9.38791,9.38714
0.717,9.98215,107.532,-5.22009,9.40982,9.40906
0.719,9.96906,108.521,-5.18808,9.43136,9.43061
0.721,9.948,109.495,-5.15781,9.45245,9.45171
0.723,9.91522,110.452,-5.12981,9.47302,9.47229
0.725,9.86582,111.385,-5.10469,9.49295,9.49222
0.727,9.79371,112.286,-5.08309,9.51207,9.51136
0.729,9.69172,113.145,-5.06553,9.5302,9.5295
0.731,9.5519,113.951,-5.05242,9.54713,9.54643
0.733,9.36605,114.692,-5.04383,9.56261,9.56192
0.735,9.12649,115.356,-5.03946,9.57639,9.57572
0.737,8.82692,115.929,-5.03854,9.58825,9.58759
0.739,8.46348,116.401,-5.03975,9.59799,9.59733
0.741,8.03557,116.765,-5.04135,9.60547,9.60482
0.743,7.5466,117.016,-5.04124,9.61063,9.60999
0.745,7.00424,117.157,-5.03718,9.61352,9.61289
0.747,6.42025,117.195,-5.02705,9.61429,9.61366
0.749,5.80978,117.141,-5.00914,9.61317,9.61255
0.751,5.19022,117.012,-4.98234,9.61052,9.60991
0.753,4.57975,116.827,-4.94634,9.60672,9.60611
0.755,3.99576,116.608,-4.90167,9.6022,9.6016
0.757,3.4534,116.374,-4.84964,9.59738,9.59678
0.759,2.96443,116.144,-4.7921,9.59262,9.59203
0.761,2.53652,115.933,-4.73127,9.58825,9.58766
0.763,2.17308,115.751,-4.66936,9.58449,9.5839
0.765,1.87351,115.605,-4.60838,9.58146,9.58088
0.767,1.63395,115.497,-4.54994,9.57924,9.57865
0.769,1.4481,115.428,-4.49514,9.57779,9.57721
0.771,1.30828,115.392,-4.44455,9.57706,9.57648
0.773,1.20629,115.387,-4.39829,9.57694,9.57636
0.775,1.13418,115.406,-4.3561,9.57734,9.57676
0.777,1.08478,115.444,-4.31751,9.57813,9.57755
0.779,1.052,115.497,-4.28192,9.57922,9.57864
0.781,1.03094,115.56,-4.24868,9.58052,9.57994
0.783,1.01785,115.629,-4.21724,9.58196,9.58139
0.785,1.00997,115.704,-4.18708,9.5835,9.58293
0.787,1.00539,115.781,-4.15782,9.58509,9.58452
0.789,1.00282,115.859,-4.12916,9.58671,9.58614
0.791,1.00143,115.938,-4.10088,9.58835,9.58778
0.793,1.0007,116.018,-4.07285,9.58999,9.58942
0.795,1.00033,116.097,-4.04497,9.59163,9.59106
0.797,1.00015,116.176,-4.01718,9.59325,9.59269
0.799,1.00006,116.254,-3.98946,9.59487,9.59431
0.801,1.00003,116.332,-3.96177,9.59648,9.59591
0.803,1.00001,116.41,-3.93411,9.59808,9.59751
