x,rho,E,F,T,Tr
0.001,1,19.3467,-19.0597,6.12895,6.12792
0.003,1,19.5439,-19.0238,6.14452,6.14347
0.005,1,19.7643,-19.0105,6.16177,6.16073
0.007,1,19.9853,-18.997,6.17893,6.17787
0.009,1,20.2068,-18.9833,6.19598,6.19492
0.011,1,20.4287,-18.9694,6.21293,6.21186
0.013,1,20.6512,-18.9553,6.22978,6.22871
0.015,1,20.8742,-18.941,6.24653,6.24545
0.017,1,21.0976,-18.9264,6.26319,6.2621
0.019,1,21.3216,-18.9117,6.27975,6.27865
0.021,1,21.546,-18.8967,6.29621,6.29511
0.023,1,21.7709,-18.8815,6.31258,6.31147
0.025,1,21.9962,-18.8661,6.32886,6.32774
0.027,1,22.222,-18.8505,6.34504,6.34392
0.029,1,22.4483,-18.8347,6.36113,6.36
0.031,1,22.675,-18.8187,6.37714,6.376
0.033,1,22.9021,-18.8024,6.39305,6.39191
0.035,1,23.1297,-18.7859,6.40887,6.40773
0.037,1,23.3576,-18.7693,6.42461,6.42346
0.039,1,23.586,-18.7524,6.44026,6.4391
0.041,1,23.8148,-18.7353,6.45582,6.45466
0.043,1,24.0439,-18.718,6.4713,6.47013
0.045,1,24.2735,-18.7005,6.48669,6.48551
0.047,1,24.5034,-18.6829,6.502,6.50082
0.049,1,24.7336,-18.665,6.51722,6.51604
0.051,1,24.9642,-18.6469,6.53236,6.53117
0.053,1,25.1952,-18.6286,6.54742,6.54623
0.055,1,25.4265,-18.6101,6.5624,6.5612
0.057,1,25.6582,-18.5914,6.5773,6.57609
0.059,1,25.8901,-18.5726,6.59211,6.59091
0.061,1,26.1225,-18.5535,6.60685,6.60564
0.063,1,26.3551,-18.5342,6.62152,6.6203
0.065,1,26.588,-18.5147,6.6361,6.63488
0.067,1,26.8213,-18.495,6.65061,6.64938
0.069,1,27.0549,-18.475,6.66505,6.66381
0.071,1,27.2887,-18.4549,6.67941,6.67817
0.073,1,27.5229,-18.4345,6.69369,6.69245
0.075,1,27.7574,-18.4139,6.70791,6.70666
0.077,1,27.9922,-18.3931,6.72205,6.72079
0.079,1,28.2272,-18.3721,6.73612,6.73486
0.081,1,28.4626,-18.3508,6.75012,6.74885
0.083,1,28.6982,-18.3293,6.76405,6.76278
0.085,1,28.9341,-18.3076,6.77791,6.77663
0.087,1,29.1702,-18.2857,6.7917,6.79042
0.089,1,29.4066,-18.2635,6.80542,6.80413
0.091,1,29.6433,-18.2411,6.81907,6.81778
0.093,1,29.8802,-18.2185,6.83266,6.83136
0.095,1,30.1173,-18.1957,6.84618,6.84488
0.097,1,30.3547,-18.1727,6.85963,6.85832
0.099,1,30.5922,-18.1494,6.87301,6.8717
0.101,1,30.83,-18.1259,6.88633,6.88501
0.103,1,31.068,-18.1022,6.89958,6.89826
0.105,1,31.3061,-18.0784,6.91276,6.91144
0.107,1,31.5444,-18.0543,6.92588,6.92456
0.109,1,31.7829,-18.03,6.93894,6.93761
0.111,1,32.0215,-18.0056,6.95192,6.95059
0.113,1,32.2603,-17.9809,6.96485,6.96351
0.115,1,32.4992,-17.9561,6.9777,6.97637
0.117,1,32.7382,-17.9311,6.9905,6.98916
0.119,1,32.9773,-17.9059,7.00323,7.00189
0.121,1,33.2166,-17.8805,7.0159,7.01456
0.123,1,33.4559,-17.855,7.0285,7.02716
0.125,1,33.6954,-17.8293,7.04104,7.0397
0.127,1,33.9349,-17.8034,7.05352,7.05217
0.129,1,34.1745,-17.7774,7.06594,7.06459
0.131,1,34.4142,-17.7511,7.07829,7.07695
0.133,1,34.6539,-17.7247,7.09059,7.08924
0.135,1,34.8938,-17.6981,7.10283,7.10147
0.137,1,35.1337,-17.6714,7.115,7.11365
0.139,1,35.3736,-17.6444,7.12712,7.12576
0.141,1,35.6136,-17.6173,7.13918,7.13782
0.143,1,35.8537,-17.5899,7.15118,7.14982
0.145,1,36.0938,-17.5624,7.16313,7.16176
0.147,1,36.334,-17.5347,7.17501,7.17364
0.149,1,36.5743,-17.5068,7.18685,7.18547
0.151,1,36.8145,-17.4787,7.19862,7.19725
0.153,1,37.0549,-17.4503,7.21034,7.20896
0.155,1,37.2953,-17.4218,7.22201,7.22063
0.157,1,37.5357,-17.393,7.23362,7.23224
0.159,1,37.7761,-17.3641,7.24518,7.24379
0.161,1,38.0166,-17.3349,7.25669,7.25529
0.163,1,38.2571,-17.3055,7.26814,7.26674
0.165,1,38.4977,-17.2758,7.27954,7.27814
0.167,1,38.7382,-17.246,7.29088,7.28948
0.169,1,38.9788,-17.2159,7.30218,7.30077
0.171,1,39.2194,-17.1856,7.31342,7.31201
0.173,1,39.46,-17.1551,7.32461,7.3232
0.175,1,39.7006,-17.1244,7.33575,7.33433
0.177,1,39.9411,-17.0935,7.34684,7.34542
0.179,1,40.1816,-17.0623,7.35788,7.35645
0.181,1,40.4222,-17.031,7.36886,7.36744
0.183,1,40.6626,-16.9994,7.3798,7.37837
0.185,1,40.903,-16.9677,7.39068,7.38925
0.187,1,41.1434,-16.9357,7.40152,7.40008
0.189,1,41.3837,-16.9035,7.4123,7.41086
0.191,1,41.624,-16.8711,7.42304,7.4216
0.193,1,41.8641,-16.8385,7.43372,7.43228
0.195,1,42.1042,-16.8058,7.44436,7.44291
0.197,1,42.3442,-16.7728,7.45494,7.4535
0.199,1,42.5841,-16.7396,7.46548,7.46403
0.201,1,42.8239,-16.7063,7.47597,7.47452
0.203,1,43.0636,-16.6727,7.48641,7.48495
0.205,1,43.3032,-16.639,7.4968,7.49534
0.207,1,43.5426,-16.6051,7.50714,7.50568
0.209,1,43.7819,-16.571,7.51744,7.51597
0.211,1,44.0211,-16.5366,7.52768,7.52622
0.213,1,44.2602,-16.5021,7.53788,7.53642
0.215,1,44.4991,-16.4674,7.54804,7.54657
0.217,1,44.7379,-16.4325,7.55814,7.55667
0.219,1,44.9766,-16.3975,7.5682,7.56673
0.221,1,45.2151,-16.3622,7.57821,7.57674
0.223,1,45.4534,-16.3267,7.58818,7.5867
0.225,1,45.6916,-16.291,7.5981,7.59662
0.227,1,45.9296,-16.2551,7.60798,7.60649
0.229,1,46.1674,-16.2191,7.61781,7.61632
0.231,1,46.405,-16.1828,7.62759,7.6261
0.233,1,46.6425,-16.1464,7.63733,7.63584
0.235,1,46.8798,-16.1097,7.64703,7.64554
0.237,1,47.1169,-16.0729,7.65668,7.65518
0.239,1,47.3538,-16.0358,7.66628,7.66479
0.241,1,47.5904,-15.9986,7.67584,7.67435
0.243,1,47.8269,-15.9612,7.68536,7.68386
0.245,1,48.0631,-15.9236,7.69483,7.69333
0.247,1,48.2991,-15.8858,7.70426,7.70276
0.249,1,48.5349,-15.8479,7.71365,7.71214
0.251,1,48.7704,-15.8097,7.72299,7.72148
0.253,1,49.0057,-15.7714,7.73228,7.73078
0.255,1,49.2407,-15.733,7.74154,7.74003
0.257,1,49.4754,-15.6943,7.75074,7.74924
0.259,1,49.7099,-15.6555,7.75991,7.7584
0.261,1,49.944,-15.6166,7.76903,7.76752
0.263,1,50.1779,-15.5774,7.77811,7.7766
0.265,1,50.4115,-15.5382,7.78714,7.78563
0.267,1,50.6448,-15.4987,7.79614,7.79462
0.269,1,50.8777,-15.4591,7.80508,7.80357
0.271,1,51.1104,-15.4194,7.81399,7.81248
0.273,1,51.3427,-15.3795,7.82285,7.82134
0.275,1,51.5747,-15.3395,7.83168,7.83016
0.277,1,51.8064,-15.2993,7.84045,7.83894
0.279,1,52.0377,-15.2589,7.84919,7.84767
0.281,1,52.2687,-15.2184,7.85789,7.85637
0.283,1,52.4993,-15.1778,7.86654,7.86502
