x,rho,E,F,T,Tr
0.001,1,0.146197,0.130601,2.29769,1.80674
0.003,1,0.0584279,0.043104,2.23712,1.43654
0.005,1,0.0254387,0.0101298,2.22067,1.1669
0.007,1,0.0171411,0.00183437,2.21745,1.05723
0.009,1,0.0155757,0.000269222,2.21696,1.03222
0.011,1,0.0153396,3.31536e-05,2.21689,1.02829
0.013,1,0.01531,3.51267e-06,2.21689,1.02779
0.015,1,0.0153068,3.26317e-07,2.21689,1.02774
0.017,1,0.0153065,2.6973e-08,2.21689,1.02773
0.019,1,0.0153065,2.00732e-09,2.21689,1.02773
0.021,1,0.0153065,1.35794e-10,2.21689,1.02773
0.023,1,0.0153065,8.41771e-12,2.21689,1.02773
0.025,1,0.0153065,4.81383e-13,2.21689,1.02773
0.027,1,0.0153065,2.5544e-14,2.21689,1.02773
0.029,1,0.0153065,1.26261e-15,2.21689,1.02773
0.031,1,0.0153065,5.62514e-17,2.21689,1.02773
0.033,1,0.0153065,1.2783e-18,2.21689,1.02773
0.035,1,0.0153065,0,2.21689,1.02773
0.037,1,0.0153065,0,2.21689,1.02773
0.039,1,0.0153065,0,2.21689,1.02773
0.041,1,0.0153065,0,2.21689,1.02773
0.043,1,0.0153065,0,2.21689,1.02773
0.045,1,0.0153065,0,2.21689,1.02773
0.047,1,0.0153065,0,2.21689,1.02773
0.049,1,0.0153065,0,2.21689,1.02773
0.051,1,0.0153065,0,2.21689,1.02773
0.053,1,0.0153065,0,2.21689,1.02773
0.055,1,0.0153065,0,2.21689,1.02773
0.057,1,0.0153065,0,2.21689,1.02773
0.059,1,0.0153065,0,2.21689,1.02773
0.061,1,0.0153065,0,2.21689,1.02773
0.063,1,0.0153065,0,2.21689,1.02773
0.065,1,0.0153065,0,2.21689,1.02773
0.067,1,0.0153065,0,2.21689,1.02773
0.069,1,0.0153065,0,2.21689,1.02773
0.071,1,0.0153065,0,2.21689,1.02773
0.073,1,0.0153065,0,2.21689,1.02773
0.075,1,0.0153065,0,2.21689,1.02773
0.077,1,0.0153065,0,2.21689,1.02773
0.079,1,0.0153065,0,2.21689,1.02773
0.081,1,0.0153065,0,2.21689,1.02773
0.083,1,0.0153065,0,2.21689,1.02773
0.085,1,0.0153065,0,2.21689,1.02773
0.087,1,0.0153065,0,2.21689,1.02773
0.089,1,0.0153065,0,2.21689,1.02773
0.091,1,0.0153065,0,2.21689,1.02773
0.093,1,0.0153065,0,2.21689,1.02773
0.095,1,0.0153065,0,2.21689,1.02773
0.097,1,0.0153065,0,2.21689,1.02773
0.099,1,0.0153065,0,2.21689,1.02773
0.101,1,0.0153065,0,2.21689,1.02773
0.103,1,0.0153065,0,2.21689,1.02773
0.105,1,0.0153065,0,2.21689,1.02773
0.107,1,0.0153065,0,2.21689,1.02773
0.109,1,0.0153065,0,2.21689,1.02773
0.111,1,0.0153065,0,2.21689,1.02773
0.113,1,0.0153065,0,2.21689,1.02773
0.115,1,0.0153065,0,2.21689,1.02773
0.117,1,0.0153065,0,2.21689,1.02773
0.119,1,0.0153065,0,2.21689,1.02773
0.121,1,0.0153065,0,2.21689,1.02773
0.123,1,0.0153065,0,2.21689,1.02773
0.125,1,0.0153065,0,2.21689,1.02773
0.127,1,0.0153065,0,2.21689,1.02773
0.129,1,0.0153065,0,2.21689,1.02773
0.131,1,0.0153065,0,2.21689,1.02773
0.133,1,0.0153065,0,2.21689,1.02773
0.135,1,0.0153065,0,2.21689,1.02773
0.137,1,0.0153065,0,2.21689,1.02773
0.139,1,0.0153065,0,2.21689,1.02773
