x,rho,E,F,T,Tr
0.001,1,18.71,-18.4491,6.07794,6.07687
0.003,1,18.9034,-18.4175,6.09358,6.09252
0.005,1,19.1159,-18.4042,6.11063,6.10956
0.007,1,19.3288,-18.3908,6.12758,6.12651
0.009,1,19.5423,-18.3771,6.14443,6.14335
0.011,1,19.7562,-18.3633,6.16118,6.16009
0.013,1,19.9705,-18.3493,6.17782,6.17673
0.015,1,20.1853,-18.3351,6.19437,6.19328
0.017,1,20.4006,-18.3208,6.21083,6.20972
0.019,1,20.6163,-18.3062,6.22718,6.22607
0.021,1,20.8325,-18.2914,6.24345,6.24233
0.023,1,21.0491,-18.2765,6.25962,6.2585
0.025,1,21.2662,-18.2613,6.2757,6.27457
0.027,1,21.4837,-18.246,6.29168,6.29055
0.029,1,21.7016,-18.2304,6.30758,6.30644
0.031,1,21.9199,-18.2147,6.32339,6.32224
0.033,1,22.1387,-18.1987,6.33911,6.33796
0.035,1,22.3578,-18.1825,6.35474,6.35359
0.037,1,22.5774,-18.1662,6.37029,6.36913
0.039,1,22.7973,-18.1496,6.38575,6.38458
0.041,1,23.0176,-18.1329,6.40112,6.39995
0.043,1,23.2383,-18.116,6.41641,6.41524
0.045,1,23.4594,-18.0988,6.43162,6.43044
0.047,1,23.6807,-18.0815,6.44674,6.44556
0.049,1,23.9025,-18.0641,6.46178,6.46059
0.051,1,24.1245,-18.0464,6.47673,6.47554
0.053,1,24.3469,-18.0286,6.4916,6.49041
0.055,1,24.5695,-18.0106,6.5064,6.5052
0.057,1,24.7925,-17.9925,6.5211,6.51991
0.059,1,25.0157,-17.9742,6.53573,6.53454
0.061,1,25.2392,-17.9558,6.55028,6.54908
0.063,1,25.463,-17.9372,6.56475,6.56355
0.065,1,25.687,-17.9185,6.57914,6.57794
0.067,1,25.9113,-17.8996,6.59345,6.59225
0.069,1,26.1358,-17.8806,6.60769,6.60649
0.071,1,26.3605,-17.8615,6.62185,6.62064
0.073,1,26.5855,-17.8422,6.63593,6.63472
0.075,1,26.8107,-17.8227,6.64993,6.64873
0.077,1,27.0361,-17.8032,6.66387,6.66266
0.079,1,27.2617,-17.7835,6.67772,6.67651
0.081,1,27.4876,-17.7636,6.69151,6.6903
0.083,1,27.7136,-17.7436,6.70522,6.70401
0.085,1,27.9398,-17.7234,6.71887,6.71765
0.087,1,28.1663,-17.7031,6.73244,6.73122
0.089,1,28.3929,-17.6826,6.74594,6.74472
0.091,1,28.6198,-17.6619,6.75938,6.75815
0.093,1,28.8469,-17.6411,6.77275,6.77152
0.095,1,29.0741,-17.6201,6.78605,6.78482
