x,rho,E,F,T,Tr
0.001,1,15.5399,-15.3267,5.80217,5.80127
0.003,1,15.6913,-15.2996,5.81625,5.81536
0.005,1,15.8608,-15.29,5.83189,5.83099
0.007,1,16.0307,-15.2802,5.84745,5.84654
0.009,1,16.2009,-15.2703,5.86292,5.86201
0.011,1,16.3716,-15.2602,5.8783,5.87738
0.013,1,16.5426,-15.2501,5.89359,5.89267
0.015,1,16.714,-15.2397,5.9088,5.90788
0.017,1,16.8858,-15.2292,5.92393,5.923
0.019,1,17.0579,-15.2186,5.93898,5.93804
0.021,1,17.2305,-15.2079,5.95394,5.953
0.023,1,17.4033,-15.197,5.96882,5.96787
0.025,1,17.5765,-15.1859,5.98361,5.98267
0.027,1,17.7501,-15.1748,5.99833,5.99738
0.029,1,17.9239,-15.1635,6.01297,6.01201
0.031,1,18.0981,-15.1521,6.02753,6.02657
0.033,1,18.2726,-15.1406,6.042,6.04104
0.035,1,18.4474,-15.1289,6.0564,6.05544
0.037,1,18.6225,-15.1172,6.07072,6.06976
0.039,1,18.7979,-15.1053,6.08496,6.084
0.041,1,18.9736,-15.0934,6.09913,6.09816
0.043,1,19.1495,-15.0813,6.11321,6.11224
0.045,1,19.3257,-15.0692,6.12722,6.12625
0.047,1,19.5021,-15.057,6.14115,6.14019
0.049,1,19.6787,-15.0446,6.15501,6.15405
0.051,1,19.8556,-15.0323,6.16879,6.16783
0.053,1,20.0327,-15.0198,6.1825,6.18154
0.055,1,20.2101,-15.0072,6.19614,6.19517
0.057,1,20.3876,-14.9946,6.2097,6.20874
0.059,1,20.5654,-14.9819,6.22319,6.22223
0.061,1,20.7434,-14.9691,6.23661,6.23565
0.063,1,20.9216,-14.9563,6.24996,6.24899
0.065,1,21.1,-14.9433,6.26324,6.26227
0.067,1,21.2786,-14.9303,6.27645,6.27548
0.069,1,21.4574,-14.9171,6.28959,6.28863
0.071,1,21.6365,-14.9039,6.30267,6.30171
0.073,1,21.8157,-14.8906,6.31569,6.31472
0.075,1,21.9952,-14.8771,6.32863,6.32766
0.077,1,22.1748,-14.8636,6.34152,6.34054
0.079,1,22.3547,-14.8499,6.35434,6.35336
0.081,1,22.5348,-14.8361,6.3671,6.36612
0.083,1,22.7151,-14.8222,6.3798,6.37882
0.085,1,22.8956,-14.8081,6.39244,6.39145
0.087,1,23.0764,-14.7939,6.40502,6.40403
0.089,1,23.2573,-14.7796,6.41754,6.41655
0.091,1,23.4385,-14.7651,6.43001,6.42901
0.093,1,23.6199,-14.7505,6.44241,6.44141
0.095,1,23.8015,-14.7357,6.45476,6.45375
0.097,1,23.9833,-14.7208,6.46705,6.46604
0.099,1,24.1653,-14.7058,6.47929,6.47827
0.101,1,24.3475,-14.6905,6.49147,6.49045
0.103,1,24.5299,-14.6752,6.5036,6.50257
0.105,1,24.7124,-14.6597,6.51567,6.51464
0.107,1,24.8952,-14.644,6.52768,6.52665
0.109,1,25.0782,-14.6282,6.53965,6.53861
0.111,1,25.2613,-14.6123,6.55155,6.55051
0.113,1,25.4446,-14.5962,6.56341,6.56237
0.115,1,25.6281,-14.5799,6.57521,6.57416
0.117,1,25.8117,-14.5635,6.58696,6.58591
0.119,1,25.9955,-14.547,6.59865,6.5976
0.121,1,26.1794,-14.5304,6.61029,6.60924
0.123,1,26.3634,-14.5136,6.62188,6.62082
0.125,1,26.5476,-14.4967,6.63342,6.63236
0.127,1,26.732,-14.4796,6.6449,6.64384
