x,rho,E,F,T,Tr
0.001,1,17.3795,-17.1189,5.96679,5.96583
0.003,1,17.551,-17.086,5.98145,5.98049
0.005,1,17.7445,-17.0747,5.99787,5.99691
0.007,1,17.9385,-17.0633,6.01419,6.01323
0.009,1,18.1328,-17.0518,6.03041,6.02945
0.011,1,18.3274,-17.0402,6.04653,6.04557
0.013,1,18.5225,-17.0284,6.06256,6.06159
0.015,1,18.718,-17.0165,6.07849,6.07752
0.017,1,18.9138,-17.0045,6.09433,6.09335
0.019,1,19.1101,-16.9924,6.11008,6.1091
0.021,1,19.3067,-16.9801,6.12573,6.12475
0.023,1,19.5037,-16.9677,6.1413,6.14031
0.025,1,19.7011,-16.9551,6.15678,6.15579
0.027,1,19.8988,-16.9423,6.17218,6.17118
0.029,1,20.097,-16.9294,6.18749,6.18649
0.031,1,20.2956,-16.9163,6.20272,6.20171
0.033,1,20.4945,-16.903,6.21787,6.21685
0.035,1,20.6938,-16.8896,6.23294,6.23191
0.037,1,20.8935,-16.876,6.24792,6.24689
0.039,1,21.0935,-16.8622,6.26283,6.26179
0.041,1,21.2939,-16.8482,6.27765,6.27661
0.043,1,21.4947,-16.834,6.2924,6.29136
0.045,1,21.6958,-16.8197,6.30708,6.30602
0.047,1,21.8973,-16.8052,6.32167,6.32061
0.049,1,22.0992,-16.7904,6.33619,6.33513
0.051,1,22.3013,-16.7756,6.35063,6.34957
0.053,1,22.5038,-16.7605,6.365,6.36393
0.055,1,22.7066,-16.7453,6.3793,6.37822
0.057,1,22.9097,-16.7299,6.39352,6.39244
0.059,1,23.1131,-16.7143,6.40767,6.40658
0.061,1,23.3169,-16.6985,6.42174,6.42065
0.063,1,23.5209,-16.6826,6.43574,6.43465
0.065,1,23.7252,-16.6666,6.44967,6.44858
0.067,1,23.9297,-16.6503,6.46353,6.46243
0.069,1,24.1346,-16.6339,6.47732,6.47622
0.071,1,24.3397,-16.6173,6.49104,6.48993
0.073,1,24.5451,-16.6006,6.50469,6.50358
0.075,1,24.7507,-16.5837,6.51828,6.51716
0.077,1,24.9566,-16.5667,6.53179,6.53067
0.079,1,25.1627,-16.5494,6.54524,6.54411
0.081,1,25.3691,-16.532,6.55862,6.55749
0.083,1,25.5757,-16.5145,6.57193,6.5708
0.085,1,25.7825,-16.4967,6.58518,6.58404
0.087,1,25.9896,-16.4788,6.59837,6.59723
0.089,1,26.1969,-16.4608,6.61149,6.61034
0.091,1,26.4044,-16.4425,6.62455,6.6234
0.093,1,26.6122,-16.4241,6.63754,6.63639
0.095,1,26.8202,-16.4054,6.65048,6.64932
0.097,1,27.0284,-16.3866,6.66335,6.66218
0.099,1,27.2368,-16.3676,6.67616,6.67499
0.101,1,27.4455,-16.3484,6.68891,6.68774
0.103,1,27.6543,-16.3291,6.7016,6.70042
0.105,1,27.8633,-16.3095,6.71423,6.71305
0.107,1,28.0726,-16.2898,6.7268,6.72562
0.109,1,28.282,-16.2698,6.73932,6.73812
0.111,1,28.4916,-16.2497,6.75177,6.75058
0.113,1,28.7014,-16.2294,6.76417,6.76297
0.115,1,28.9114,-16.209,6.77651,6.7753
0.117,1,29.1215,-16.1883,6.78879,6.78758
0.119,1,29.3318,-16.1675,6.80101,6.7998
0.121,1,29.5422,-16.1465,6.81317,6.81196
0.123,1,29.7527,-16.1253,6.82528,6.82406
0.125,1,29.9634,-16.104,6.83733,6.83611
0.127,1,30.1742,-16.0825,6.84932,6.8481
0.129,1,30.3851,-16.0609,6.86126,6.86004
0.131,1,30.5961,-16.0391,6.87314,6.87192
0.133,1,30.8072,-16.0172,6.88497,6.88374
0.135,1,31.0183,-15.9951,6.89673,6.89551
0.137,1,31.2296,-15.9729,6.90845,6.90722
0.139,1,31.4409,-15.9505,6.9201,6.91887
0.141,1,31.6523,-15.928,6.9317,6.93047
0.143,1,31.8637,-15.9054,6.94325,6.94202
0.145,1,32.0752,-15.8826,6.95474,6.95351
0.147,1,32.2868,-15.8597,6.96618,6.96494
0.149,1,32.4984,-15.8367,6.97756,6.97633
0.151,1,32.71,-15.8135,6.9889,6.98766
0.153,1,32.9217,-15.7902,7.00017,6.99893
0.155,1,33.1334,-15.7667,7.0114,7.01016
0.157,1,33.3451,-15.7431,7.02257,7.02133
0.159,1,33.5569,-15.7194,7.0337,7.03245
0.161,1,33.7687,-15.6955,7.04477,7.04352
0.163,1,33.9805,-15.6714,7.05579,7.05454
0.165,1,34.1923,-15.6472,7.06676,7.06551
0.167,1,34.4042,-15.6229,7.07769,7.07643
0.169,1,34.6161,-15.5984,7.08856,7.0873
0.171,1,34.828,-15.5737,7.09938,7.09813
0.173,1,35.04,-15.5488,7.11016,7.1089
0.175,1,35.252,-15.5238,7.12089,7.11963
0.177,1,35.4639,-15.4986,7.13157,7.13031
0.179,1,35.6759,-15.4732,7.14221,7.14094
0.181,1,35.888,-15.4477,7.1528,7.15152
0.183,1,36.1,-15.422,7.16334,7.16206
0.185,1,36.312,-15.396,7.17384,7.17256
0.187,1,36.524,-15.37,7.18429,7.18301
0.189,1,36.7361,-15.3437,7.19469,7.19341
0.191,1,36.9481,-15.3173,7.20505,7.20376
0.193,1,37.1601,-15.2906,7.21537,7.21408
0.195,1,37.3721,-15.2638,7.22564,7.22434
0.197,1,37.5841,-15.2369,7.23586,7.23456
0.199,1,37.796,-15.2097,7.24604,7.24474
0.201,1,38.0079,-15.1824,7.25618,7.25487
0.203,1,38.2197,-15.1549,7.26627,7.26496
0.205,1,38.4315,-15.1273,7.27632,7.27501
0.207,1,38.6433,-15.0995,7.28632,7.28501
0.209,1,38.855,-15.0715,7.29628,7.29496
0.211,1,39.0666,-15.0434,7.30619,7.30488
0.213,1,39.2781,-15.0151,7.31606,7.31474
0.215,1,39.4896,-14.9866,7.32589,7.32457
0.217,1,39.7009,-14.958,7.33567,7.33435
0.219,1,39.9122,-14.9293,7.34541,7.34409
0.221,1,40.1234,-14.9004,7.35511,7.35378
0.223,1,40.3344,-14.8713,7.36476,7.36344
0.225,1,40.5454,-14.8421,7.37437,7.37305
0.227,1,40.7563,-14.8127,7.38394,7.38261
0.229,1,40.967,-14.7832,7.39347,7.39214
0.231,1,41.1776,-14.7535,7.40295,7.40162
0.233,1,41.3881,-14.7237,7.4124,7.41106
0.235,1,41.5985,-14.6937,7.4218,7.42046
0.237,1,41.8088,-14.6635,7.43116,7.42982
0.239,1,42.0189,-14.6332,7.44048,7.43914
0.241,1,42.2289,-14.6028,7.44976,7.44841
0.243,1,42.4387,-14.5722,7.45899,7.45765
0.245,1,42.6484,-14.5414,7.46819,7.46685
0.247,1,42.858,-14.5105,7.47735,7.476
0.249,1,43.0674,-14.4794,7.48647,7.48512
0.251,1,43.2766,-14.4481,7.49554,7.49419
0.253,1,43.4857,-14.4167,7.50458,7.50323
0.255,1,43.6946,-14.3852,7.51358,7.51222
0.257,1,43.9034,-14.3535,7.52254,7.52118
0.259,1,44.112,-14.3216,7.53145,7.5301
0.261,1,44.3204,-14.2896,7.54033,7.53898
0.263,1,44.5286,-14.2574,7.54917,7.54781
0.265,1,44.7366,-14.2251,7.55798,7.55661
0.267,1,44.9444,-14.1926,7.56674,7.56537
0.269,1,45.152,-14.16,7.57546,7.5741
0.271,1,45.3594,-14.1273,7.58414,7.58278
0.273,1,45.5666,-14.0944,7.59279,7.59142
0.275,1,45.7736,-14.0614,7.60139,7.60003
0.277,1,45.9803,-14.0283,7.60996,7.60859
0.279,1,46.1868,-13.995,7.61849,7.61712
0.281,1,46.393,-13.9616,7.62698,7.62561
0.283,1,46.599,-13.9281,7.63543,7.63406
0.285,1,46.8048,-13.8945,7.64384,7.64247
0.287,1,47.0102,-13.8607,7.65222,7.65085
0.289,1,47.2154,-13.8269,7.66055,7.65918
0.291,1,47.4204,-13.7929,7.66885,7.66748
0.293,1,47.625,-13.7588,7.67711,7.67574
0.295,1,47.8294,-13.7246,7.68533,7.68396
0.297,1,48.0335,-13.6902,7.69352,7.69215
0.299,1,48.2373,-13.6558,7.70166,7.70029
0.301,1,48.4409,-13.6212,7.70977,7.7084
0.303,1,48.6441,-13.5865,7.71785,7.71648
0.305,1,48.8471,-13.5517,7.72588,7.72451
0.307,1,49.0497,-13.5168,7.73388,7.73251
0.309,1,49.2521,-13.4818,7.74185,7.74047
0.311,1,49.4541,-13.4466,7.74977,7.7484
0.313,1,49.6559,-13.4113,7.75767,7.75629
0.315,1,49.8574,-13.3759,7.76552,7.76415
0.317,1,50.0585,-13.3404,7.77334,7.77197
0.319,1,50.2594,-13.3047,7.78113,7.77975
0.321,1,50.4599,-13.2689,7.78888,7.7875
0.323,1,50.6601,-13.2329,7.79659,7.79521
0.325,1,50.8601,-13.1969,7.80427,7.80289
0.327,1,51.0597,-13.1607,7.81192,7.81054
0.329,1,51.259,-13.1243,7.81953,7.81815
0.331,1,51.458,-13.0879,7.82711,7.82573
0.333,1,51.6566,-13.0512,7.83465,7.83327
0.335,1,51.855,-13.0145,7.84216,7.84078
0.337,1,52.053,-12.9776,7.84964,7.84825
0.339,1,52.2506,-12.9406,7.85708,7.85569
0.341,1,52.448,-12.9034,7.86449,7.8631
0.343,1,52.645,-12.8661,7.87186,7.87047
0.345,1,52.8416,-12.8287,7.8792,7.87781
0.347,1,53.0379,-12.7912,7.88651,7.88512
0.349,1,53.2339,-12.7535,7.89378,7.89239
0.351,1,53.4295,-12.7157,7.90102,7.89963
0.353,1,53.6247,-12.6778,7.90823,7.90684
0.355,1,53.8196,-12.6397,7.9154,7.91401
0.357,1,54.0141,-12.6015,7.92254,7.92115
0.359,1,54.2082,-12.5632,7.92965,7.92826
0.361,1,54.4019,-12.5248,7.93673,7.93533
0.363,1,54.5952,-12.4863,7.94377,7.94237
0.365,1,54.7882,-12.4476,7.95078,7.94938
0.367,1,54.9808,-12.4088,7.95775,7.95636
0.369,1,55.1729,-12.3699,7.9647,7.9633
0.371,1,55.3647,-12.3309,7.97161,7.97021
0.373,1,55.5561,-12.2918,7.97849,7.97709
0.375,1,55.747,-12.2526,7.98533,7.98393
0.377,1,55.9376,-12.2132,7.99215,7.99075
0.379,1,56.1277,-12.1737,7.99893,7.99753
0.381,1,56.3174,-12.1341,8.00568,8.00428
0.383,1,56.5067,-12.0944,8.0124,8.01099
0.385,1,56.6956,-12.0546,8.01908,8.01768
0.387,1,56.884,-12.0147,8.02574,8.02433
0.389,1,57.072,-11.9746,8.03236,8.03096
0.391,1,57.2596,-11.9345,8.03895,8.03755
0.393,1,57.4468,-11.8942,8.04551,8.04411
0.395,1,57.6335,-11.8538,8.05204,8.05064
0.397,1,57.8198,-11.8133,8.05854,8.05713
0.399,1,58.0056,-11.7727,8.06501,8.0636
0.401,1,58.191,-11.732,8.07144,8.07004
0.403,1,58.376,-11.6911,8.07785,8.07644
0.405,1,58.5605,-11.6502,8.08422,8.08281
0.407,1,58.7445,-11.6091,8.09057,8.08916
0.409,1,58.9281,-11.568,8.09688,8.09547
0.411,1,59.1112,-11.5267,8.10316,8.10175
0.413,1,59.2938,-11.4853,8.10941,8.108
0.415,1,59.476,-11.4438,8.11563,8.11422
0.417,1,59.6577,-11.4023,8.12182,8.12041
0.419,1,59.8389,-11.3606,8.12798,8.12657
0.421,1,60.0196,-11.3188,8.13411,8.1327
0.423,1,60.1998,-11.2769,8.14021,8.1388
0.425,1,60.3795,-11.235,8.14627,8.14486
0.427,1,60.5587,-11.1929,8.15231,8.1509
0.429,1,60.7374,-11.1508,8.15832,8.15691
0.431,1,60.9156,-11.1086,8.16429,8.16288
0.433,1,61.0933,-11.0663,8.17024,8.16883
0.435,1,61.2705,-11.0239,8.17615,8.17475
0.437,1,61.4471,-10.9814,8.18204,8.18063
0.439,1,61.6232,-10.9389,8.18789,8.18649
0.441,1,61.7988,-10.8963,8.19372,8.19231
0.443,1,61.9739,-10.8536,8.19951,8.19811
0.445,1,62.1484,-10.8108,8.20528,8.20387
0.447,1,62.3224,-10.7679,8.21101,8.20961
0.449,1,62.4959,-10.725,8.21672,8.21532
0.451,1,62.6688,-10.682,8.2224,8.22099
0.453,1,62.8411,-10.6389,8.22804,8.22664
0.455,1,63.013,-10.5958,8.23366,8.23226
0.457,1,63.1842,-10.5525,8.23925,8.23785
0.459,1,63.355,-10.5092,8.24481,8.24341
0.461,1,63.5252,-10.4658,8.25034,8.24894
0.463,1,63.6948,-10.4223,8.25584,8.25444
0.465,1,63.8639,-10.3788,8.26131,8.25991
