x,rho,E,F,T,Tr
0.001,1,0.603586,0.377793,2.52382,2.57541
0.003,1,0.603059,0.38044,2.52142,2.57485
0.005,1,0.603289,0.381449,2.51992,2.57509
0.007,1,0.603088,0.382006,2.51855,2.57488
0.009,1,0.602519,0.382059,2.50592,2.57427
0.011,1,0.601522,0.38168,2.50893,2.57321
0.013,1,0.599805,0.381138,2.54589,2.57137
0.015,1,0.597907,0.379861,2.54344,2.56933
0.017,1,0.595601,0.378074,2.51259,2.56685
0.019,1,0.593041,0.375876,2.4918,2.56409
0.021,1,0.589986,0.373425,2.49062,2.56078
0.023,1,0.586546,0.370416,2.48965,2.55704
0.025,1,0.582688,0.367016,2.48882,2.55282
0.027,1,0.578543,0.363122,2.4877,2.54827
0.029,1,0.573973,0.358866,2.48705,2.54322
0.031,1,0.568906,0.354268,2.49503,2.53759
0.033,1,0.563892,0.348698,2.48578,2.53198
0.035,1,0.558283,0.343741,2.48526,2.52566
0.037,1,0.552533,0.337581,2.47847,2.51913
0.039,1,0.546193,0.331097,2.45279,2.51188
0.041,1,0.540117,0.325333,2.45254,2.50486
0.043,1,0.533736,0.318214,2.4526,2.49743
0.045,1,0.526368,0.311203,2.44182,2.48876
0.047,1,0.519162,0.303075,2.44188,2.4802
0.049,1,0.511659,0.295581,2.40069,2.47119
0.051,1,0.504091,0.287355,2.40074,2.462
0.053,1,0.496742,0.279461,2.41436,2.45298
0.055,1,0.4885,0.270751,2.40179,2.44274
0.057,1,0.479902,0.261544,2.35003,2.43192
0.059,1,0.471599,0.252952,2.3509,2.42133
0.061,1,0.46304,0.243542,2.33739,2.41027
0.063,1,0.454872,0.234262,2.3525,2.39957
0.065,1,0.445377,0.224293,2.33936,2.38695
0.067,1,0.436778,0.21491,2.28434,2.37534
0.069,1,0.42781,0.205086,2.28571,2.36306
0.071,1,0.418935,0.19548,2.30226,2.3507
0.073,1,0.409205,0.184899,2.28809,2.33693
0.075,1,0.400199,0.17484,2.27186,2.32397
0.077,1,0.390802,0.164717,2.23925,2.31021
0.079,1,0.38174,0.154193,2.24067,2.2967
0.081,1,0.372275,0.144198,2.20715,2.28233
0.083,1,0.363,0.134051,2.2073,2.26797
0.085,1,0.353759,0.123482,2.15666,2.2534
0.087,1,0.344628,0.113514,2.15511,2.23872
0.089,1,0.335616,0.103225,2.15708,2.22394
0.091,1,0.326042,0.0929596,2.11962,2.2079
0.093,1,0.317122,0.0834597,2.12172,2.19264
0.095,1,0.308255,0.0730278,2.09427,2.17715
0.097,1,0.298904,0.0629847,2.06812,2.16045
0.099,1,0.290617,0.0536708,2.07057,2.14532
0.101,1,0.281838,0.0439276,2.05291,2.12893
0.103,1,0.273334,0.0343734,2.00025,2.11269
0.105,1,0.265613,0.0252583,1.97985,2.09761
0.107,1,0.256785,0.0155264,1.97712,2.07995
0.109,1,0.249364,0.00714527,1.96612,2.06476
0.111,1,0.241175,-0.00146282,1.94617,2.0476
0.113,1,0.23391,-0.0102988,1.94371,2.032
0.115,1,0.226693,-0.0184955,1.8924,2.01614
0.117,1,0.219094,-0.0265539,1.87672,1.99903
0.119,1,0.212784,-0.0336675,1.89058,1.98448
0.121,1,0.205911,-0.0414701,1.85154,1.96825
0.123,1,0.200788,-0.0476481,1.88101,1.9559
0.125,1,0.19512,-0.0542828,1.88426,1.94194
0.127,1,0.189129,-0.0605095,1.85712,1.92686
0.129,1,0.18383,-0.0667795,1.84979,1.91322
0.131,1,0.178836,-0.0726934,1.86489,1.90009
0.133,1,0.173924,-0.0780071,1.8574,1.88691
0.135,1,0.169493,-0.0831103,1.90287,1.87478
0.137,1,0.165192,-0.0876395,1.86465,1.86277
0.139,1,0.161635,-0.0921907,1.86641,1.85266
0.141,1,0.158134,-0.0960663,1.88271,1.84254
0.143,1,0.155126,-0.0996928,1.9091,1.83372
0.145,1,0.152455,-0.10291,1.88906,1.82577
0.147,1,0.150002,-0.105592,1.90115,1.81838
0.149,1,0.147899,-0.107864,1.87568,1.81198
0.151,1,0.146484,-0.110057,1.90684,1.80763
0.153,1,0.145125,-0.111536,1.92322,1.80342
0.155,1,0.144322,-0.112797,1.92555,1.80092
0.157,1,0.143697,-0.113451,1.91716,1.79897
0.159,1,0.143467,-0.113674,1.89816,1.79825
0.161,1,0.143793,-0.113656,1.91514,1.79927
