x,rho,E,F,T,Tr
0.001,1,20.4202,-20.1338,6.21233,6.21121
0.003,1,20.6408,-20.1042,6.22903,6.22792
0.005,1,20.8769,-20.0893,6.24678,6.24566
0.007,1,21.1137,-20.0742,6.26442,6.26329
0.009,1,21.351,-20.0589,6.28195,6.28082
0.011,1,21.5889,-20.0433,6.29938,6.29824
0.013,1,21.8273,-20.0275,6.31671,6.31555
0.015,1,22.0662,-20.0115,6.33393,6.33277
0.017,1,22.3057,-19.9952,6.35105,6.34988
0.019,1,22.5458,-19.9786,6.36807,6.3669
0.021,1,22.7863,-19.9618,6.385,6.38381
0.023,1,23.0273,-19.9448,6.40182,6.40063
0.025,1,23.2689,-19.9275,6.41855,6.41735
0.027,1,23.5109,-19.91,6.43518,6.43397
0.029,1,23.7534,-19.8923,6.45171,6.4505
0.031,1,23.9964,-19.8743,6.46815,6.46693
0.033,1,24.2398,-19.8561,6.48449,6.48327
0.035,1,24.4837,-19.8376,6.50074,6.49951
0.037,1,24.728,-19.8189,6.5169,6.51567
0.039,1,24.9727,-19.8,6.53297,6.53173
0.041,1,25.2179,-19.7809,6.54895,6.5477
0.043,1,25.4634,-19.7616,6.56483,6.56358
0.045,1,25.7094,-19.742,6.58063,6.57937
0.047,1,25.9557,-19.7223,6.59634,6.59508
0.049,1,26.2024,-19.7023,6.61196,6.61069
0.051,1,26.4495,-19.6821,6.62749,6.62622
0.053,1,26.697,-19.6616,6.64294,6.64167
0.055,1,26.9448,-19.641,6.65831,6.65703
0.057,1,27.193,-19.6201,6.67359,6.6723
0.059,1,27.4415,-19.599,6.68878,6.68749
0.061,1,27.6903,-19.5777,6.7039,6.7026
0.063,1,27.9395,-19.5562,6.71893,6.71763
0.065,1,28.189,-19.5344,6.73389,6.73258
0.067,1,28.4389,-19.5124,6.74876,6.74745
0.069,1,28.6891,-19.4902,6.76356,6.76224
0.071,1,28.9396,-19.4677,6.77827,6.77695
0.073,1,29.1903,-19.445,6.79291,6.79159
0.075,1,29.4414,-19.4221,6.80748,6.80615
0.077,1,29.6928,-19.3989,6.82196,6.82063
0.079,1,29.9445,-19.3755,6.83638,6.83504
0.081,1,30.1965,-19.3518,6.85071,6.84937
