x,rho,E,F,T,Tr
0.01,1,0.729568,0.214929,2.67274,2.7004
0.03,1,0.68304,0.199233,2.59085,2.65627
0.05,1,0.615292,0.137493,2.48975,2.58781
0.07,1,0.527546,0.0549421,2.36987,2.49016
0.09,1,0.436282,-0.033673,2.24827,2.37467
0.11,1,0.356711,-0.112235,2.14247,2.25809
0.13,1,0.302945,-0.167294,2.15209,2.16772
0.15,1,0.283155,-0.189884,2.16145,2.13141
0.17,1,0.301414,-0.175598,2.24831,2.16497
0.19,1,0.351948,-0.12948,2.35549,2.25051
0.21,1,0.422873,-0.0624143,2.45688,2.35621
0.23,1,0.499273,0.0111934,2.53642,2.4561
0.25,1,0.566009,0.0768461,2.58305,2.53435
0.27,1,0.61267,0.124567,2.57762,2.58504
0.29,1,0.634736,0.149183,2.57265,2.60801
0.31,1,0.62701,0.145362,2.5676,2.60004
0.33,1,0.593524,0.116061,2.50905,2.56461
0.35,1,0.542587,0.0691119,2.43388,2.50772
0.37,1,0.482154,0.0117417,2.35084,2.43477
0.39,1,0.422686,-0.0461304,2.25656,2.35595
0.41,1,0.374431,-0.093742,2.26262,2.28562
0.43,1,0.346475,-0.123671,2.26804,2.24171
0.45,1,0.343698,-0.128601,2.27375,2.2372
0.47,1,0.368204,-0.107595,2.33855,2.27606
0.49,1,0.411289,-0.0674697,2.41073,2.33991
0.51,1,0.463595,-0.0181554,2.47437,2.41099
0.53,1,0.512714,0.0294085,2.54606,2.47247
0.55,1,0.55058,0.0666687,2.54253,2.5169
0.57,1,0.574866,0.0919312,2.53951,2.54421
0.59,1,0.580473,0.0994933,2.53647,2.55039
0.61,1,0.567635,0.08956,2.46313,2.53617
0.63,1,0.540361,0.0654759,2.46022,2.50514
0.65,1,0.502077,0.0296228,2.40674,2.45954
0.67,1,0.46072,-0.00932693,2.33115,2.40725
0.69,1,0.423113,-0.0458535,2.33526,2.35654
0.71,1,0.395801,-0.073213,2.33833,2.31756
0.73,1,0.383357,-0.086718,2.3409,2.29912
0.75,1,0.390205,-0.0822587,2.34392,2.30932
0.77,1,0.413675,-0.0611401,2.39005,2.34329
0.79,1,0.446768,-0.030809,2.4793,2.38881
0.81,1,0.482167,0.00231568,2.47535,2.43479
0.83,1,0.512624,0.0313531,2.47216,2.47236
0.85,1,0.534286,0.0526799,2.4702,2.49807
0.87,1,0.545393,0.0643395,2.46909,2.51095
0.89,1,0.54384,0.0643479,2.46812,2.50916
0.91,1,0.530225,0.0527596,2.46633,2.49331
0.93,1,0.508202,0.033094,2.39773,2.46701
0.95,1,0.481196,0.00868549,2.34988,2.43356
0.97,1,0.452922,-0.0175745,2.35325,2.397
0.99,1,0.430315,-0.0391816,2.3549,2.36651
