x,rho,E,F,T,Tr
0.001,1,18.3198,-18.0635,6.04594,6.04493
0.003,1,18.5123,-18.0376,6.06176,6.06075
0.005,1,18.7189,-18.0252,6.0786,6.07759
0.007,1,18.926,-18.0127,6.09535,6.09433
0.009,1,19.1336,-18.0001,6.112,6.11097
0.011,1,19.3416,-17.9872,6.12855,6.12752
0.013,1,19.5501,-17.9741,6.145,6.14396
0.015,1,19.759,-17.9609,6.16136,6.16031
0.017,1,19.9685,-17.9475,6.17762,6.17657
0.019,1,20.1783,-17.9338,6.1938,6.19274
0.021,1,20.3886,-17.92,6.20988,6.20881
0.023,1,20.5994,-17.906,6.22587,6.2248
0.025,1,20.8106,-17.8917,6.24177,6.24069
0.027,1,21.0223,-17.8773,6.25759,6.2565
0.029,1,21.2344,-17.8626,6.27331,6.27222
0.031,1,21.4469,-17.8478,6.28895,6.28785
0.033,1,21.6598,-17.8327,6.30451,6.3034
0.035,1,21.8731,-17.8174,6.31998,6.31887
0.037,1,22.0869,-17.802,6.33536,6.33425
0.039,1,22.301,-17.7863,6.35067,6.34954
0.041,1,22.5155,-17.7704,6.36589,6.36476
0.043,1,22.7304,-17.7544,6.38102,6.37989
0.045,1,22.9456,-17.7381,6.39608,6.39494
0.047,1,23.1612,-17.7217,6.41105,6.40991
0.049,1,23.3772,-17.7051,6.42595,6.4248
0.051,1,23.5934,-17.6883,6.44076,6.43961
0.053,1,23.8101,-17.6713,6.45549,6.45434
0.055,1,24.027,-17.6541,6.47015,6.46899
0.057,1,24.2442,-17.6368,6.48473,6.48356
0.059,1,24.4618,-17.6192,6.49923,6.49806
0.061,1,24.6797,-17.6015,6.51365,6.51248
0.063,1,24.8978,-17.5837,6.528,6.52682
0.065,1,25.1163,-17.5656,6.54228,6.54109
0.067,1,25.335,-17.5473,6.55647,6.55529
0.069,1,25.5541,-17.5289,6.5706,6.56941
0.071,1,25.7733,-17.5103,6.58465,6.58346
0.073,1,25.9929,-17.4915,6.59864,6.59744
0.075,1,26.2128,-17.4726,6.61255,6.61134
0.077,1,26.4329,-17.4534,6.62638,6.62518
0.079,1,26.6532,-17.434,6.64015,6.63894
0.081,1,26.8739,-17.4145,6.65386,6.65264
0.083,1,27.0947,-17.3947,6.66749,6.66627
0.085,1,27.3159,-17.3748,6.68105,6.67983
0.087,1,27.5372,-17.3547,6.69455,6.69332
0.089,1,27.7589,-17.3343,6.70798,6.70675
0.091,1,27.9807,-17.3138,6.72134,6.72011
0.093,1,28.2028,-17.2931,6.73464,6.7334
0.095,1,28.4251,-17.2722,6.74787,6.74663
0.097,1,28.6476,-17.2511,6.76104,6.75979
0.099,1,28.8703,-17.2298,6.77415,6.77289
0.101,1,29.0932,-17.2083,6.78718,6.78593
0.103,1,29.3163,-17.1866,6.80016,6.7989
0.105,1,29.5395,-17.1648,6.81307,6.81181
0.107,1,29.763,-17.1427,6.82592,6.82465
0.109,1,29.9866,-17.1205,6.8387,6.83743
0.111,1,30.2103,-17.0981,6.85143,6.85015
0.113,1,30.4342,-17.0756,6.86408,6.86281
0.115,1,30.6582,-17.0529,6.87668,6.87541
0.117,1,30.8824,-17.03,6.88921,6.88794
0.119,1,31.1067,-17.007,6.90169,6.90041
0.121,1,31.331,-16.9838,6.9141,6.91282
0.123,1,31.5555,-16.9605,6.92645,6.92517
0.125,1,31.78,-16.937,6.93874,6.93745
0.127,1,32.0047,-16.9134,6.95096,6.94968
0.129,1,32.2294,-16.8896,6.96313,6.96185
0.131,1,32.4542,-16.8657,6.97524,6.97395
0.133,1,32.679,-16.8417,6.98729,6.986
0.135,1,32.9039,-16.8175,6.99928,6.99799
0.137,1,33.1289,-16.7931,7.01121,7.00992
0.139,1,33.3539,-16.7687,7.02308,7.02179
0.141,1,33.5789,-16.7441,7.0349,7.03361
0.143,1,33.804,-16.7193,7.04666,7.04537
0.145,1,34.0292,-16.6944,7.05836,7.05707
0.147,1,34.2543,-16.6693,7.07001,7.06871
0.149,1,34.4796,-16.6441,7.0816,7.0803
0.151,1,34.7048,-16.6187,7.09314,7.09184
0.153,1,34.9301,-16.5931,7.10462,7.10332
0.155,1,35.1555,-16.5674,7.11605,7.11475
0.157,1,35.3808,-16.5415,7.12743,7.12613
0.159,1,35.6062,-16.5154,7.13876,7.13745
0.161,1,35.8317,-16.4892,7.15003,7.14872
