x,rho,E,F,T,Tr
0.001,1,0.56005,0.37416,2.4574,2.52766
0.003,1,0.552719,0.369435,2.45485,2.51934
0.005,1,0.545418,0.363973,2.45329,2.51098
0.007,1,0.538447,0.357509,2.45174,2.50292
0.009,1,0.530812,0.351048,2.4502,2.494
0.011,1,0.522786,0.344273,2.44896,2.48452
0.013,1,0.514419,0.33684,2.43728,2.47452
0.015,1,0.506523,0.329549,2.38206,2.46497
0.017,1,0.497592,0.322229,2.39354,2.45403
0.019,1,0.488926,0.313987,2.37941,2.44327
0.021,1,0.479434,0.305986,2.37798,2.43133
0.023,1,0.469935,0.297101,2.37656,2.4192
0.025,1,0.460563,0.288649,2.32172,2.40704
0.027,1,0.451067,0.280187,2.32031,2.39454
0.029,1,0.441128,0.271025,2.31928,2.38124
0.031,1,0.430859,0.261445,2.27816,2.36726
0.033,1,0.420707,0.252213,2.26028,2.35319
0.035,1,0.411083,0.243078,2.25882,2.33961
0.037,1,0.400799,0.2332,2.25818,2.32484
0.039,1,0.389483,0.223712,2.22244,2.30825
0.041,1,0.379378,0.21347,2.23927,2.29313
0.043,1,0.369194,0.204161,2.22006,2.27759
0.045,1,0.358296,0.193842,2.16436,2.26059
0.047,1,0.347931,0.183886,2.16339,2.24406
0.049,1,0.337698,0.174487,2.14256,2.22738
0.051,1,0.326875,0.163876,2.12204,2.20931
0.053,1,0.316439,0.154202,2.10381,2.19146
0.055,1,0.306375,0.144786,2.06931,2.17383
0.057,1,0.295744,0.13433,2.08085,2.15472
0.059,1,0.285573,0.124635,2.02359,2.13595
0.061,1,0.275828,0.115162,2.01612,2.11749
0.063,1,0.265506,0.105624,1.97607,2.09739
0.065,1,0.255607,0.0957655,1.95787,2.07756
0.067,1,0.245978,0.0865649,1.95686,2.05772
0.069,1,0.236354,0.0774614,1.95597,2.03729
0.071,1,0.227423,0.0683721,1.91882,2.01776
0.073,1,0.218049,0.0596268,1.90694,1.99664
0.075,1,0.208738,0.0507859,1.88203,1.97498
0.077,1,0.200295,0.042417,1.85105,1.9547
0.079,1,0.191472,0.0336826,1.79773,1.9328
0.081,1,0.183577,0.0261367,1.76026,1.91257
0.083,1,0.175111,0.0179495,1.76754,1.89012
0.085,1,0.168005,0.0108177,1.72756,1.87065
0.087,1,0.1607,0.00379199,1.72763,1.84997
0.089,1,0.154352,-0.00260713,1.71509,1.83143
0.091,1,0.147412,-0.00917779,1.73726,1.81048
