x,rho,E,F,T,Tr
0.0025,1,136.903,0.281923,9.99424,9.99458
0.0075,1,136.889,0.282016,9.99394,9.99432
0.0125,1,136.875,0.281683,9.9936,9.99407
0.0175,1,136.861,0.281316,9.9935,9.99382
0.0225,1,136.847,0.280898,9.99339,9.99357
0.0275,1,136.834,0.280482,9.99311,9.99332
0.0325,1,136.82,0.280058,9.99291,9.99306
0.0375,1,136.806,0.279647,9.99272,9.99281
0.0425,1,136.792,0.279224,9.99244,9.99256
0.0475,1,136.779,0.278784,9.99216,9.99231
0.0525,1,136.765,0.278342,9.99196,9.99206
0.0575,1,136.751,0.277851,9.99164,9.99181
0.0625,1,136.738,0.27732,9.99141,9.99156
0.0675,1,136.724,0.276827,9.99118,9.99132
0.0725,1,136.71,0.276294,9.991,9.99107
0.0775,1,136.697,0.275731,9.99068,9.99082
0.0825,1,136.683,0.275183,9.99043,9.99057
0.0875,1,136.67,0.274608,9.98995,9.99032
0.0925,1,136.656,0.274069,9.98964,9.99008
0.0975,1,136.643,0.273468,9.9898,9.98983
0.1025,1,136.629,0.272768,9.9895,9.98959
0.1075,1,136.616,0.272079,9.98927,9.98934
0.1125,1,136.603,0.271495,9.98895,9.9891
0.1175,1,136.589,0.270939,9.98862,9.98885
0.1225,1,136.576,0.270281,9.98831,9.98861
0.1275,1,136.563,0.269567,9.98798,9.98837
0.1325,1,136.549,0.268765,9.98769,9.98812
0.1375,1,136.536,0.268065,9.98747,9.98788
0.1425,1,136.523,0.267403,9.98758,9.98765
0.1475,1,136.51,0.266633,9.98731,9.98741
0.1525,1,136.497,0.265899,9.98708,9.98717
0.1575,1,136.484,0.26513,9.98673,9.98693
0.1625,1,136.471,0.26433,9.98635,9.98669
0.1675,1,136.458,0.263588,9.98599,9.98645
0.1725,1,136.445,0.262804,9.98608,9.98622
0.1775,1,136.432,0.261926,9.98572,9.98598
0.1825,1,136.419,0.261153,9.98531,9.98574
0.1875,1,136.406,0.260457,9.98505,9.98551
0.1925,1,136.394,0.259601,9.98505,9.98527
0.1975,1,136.381,0.258681,9.98469,9.98504
0.2025,1,136.368,0.257797,9.98457,9.98481
0.2075,1,136.356,0.256917,9.98409,9.98458
0.2125,1,136.343,0.256014,9.98431,9.98435
0.2175,1,136.33,0.255052,9.98383,9.98412
0.2225,1,136.318,0.254075,9.98385,9.98389
0.2275,1,136.305,0.253089,9.98334,9.98366
0.2325,1,136.293,0.252246,9.98293,9.98343
0.2375,1,136.281,0.251376,9.98303,9.9832
0.2425,1,136.268,0.250458,9.98252,9.98298
0.2475,1,136.256,0.249448,9.98253,9.98275
0.2525,1,136.244,0.248337,9.98202,9.98253
0.2575,1,136.232,0.247347,9.98195,9.98231
0.2625,1,136.219,0.246368,9.98201,9.98208
0.2675,1,136.207,0.245411,9.98152,9.98186
0.2725,1,136.195,0.24435,9.98135,9.98164
0.2775,1,136.183,0.243188,9.98126,9.98142
0.2825,1,136.171,0.242068,9.98114,9.9812
0.2875,1,136.159,0.241087,9.98056,9.98098
0.2925,1,136.147,0.240049,9.98052,9.98077
0.2975,1,136.136,0.238908,9.98051,9.98055
0.3025,1,136.124,0.237778,9.97994,9.98033
0.3075,1,136.112,0.236678,9.97981,9.98012
0.3125,1,136.101,0.23557,9.97972,9.97991
0.3175,1,136.089,0.234377,9.97961,9.9797
0.3225,1,136.078,0.233341,9.97899,9.97948
0.3275,1,136.066,0.232288,9.97891,9.97927
0.3325,1,136.055,0.231081,9.97867,9.97906
0.3375,1,136.043,0.229846,9.97851,9.97885
0.3425,1,136.032,0.228661,9.97829,9.97865
0.3475,1,136.021,0.227448,9.97833,9.97844
0.3525,1,136.009,0.226253,9.97812,9.97824
