x,rho,E,F,T,Tr
0.001,1,0.152354,0.136673,2.27865,1.82547
0.003,1,0.0631642,0.0477662,2.20452,1.4648
0.005,1,0.0273263,0.0119457,2.1855,1.18797
0.007,1,0.0176851,0.00230715,2.18153,1.06552
0.009,1,0.0157392,0.000361574,2.18088,1.03492
0.011,1,0.0154252,4.75806e-05,2.18079,1.02972
0.013,1,0.015383,5.38966e-06,2.18078,1.02901
0.015,1,0.0153781,5.35475e-07,2.18078,1.02893
0.017,1,0.0153776,4.73502e-08,2.18078,1.02892
0.019,1,0.0153776,3.7705e-09,2.18078,1.02892
0.021,1,0.0153776,2.72981e-10,2.18078,1.02892
0.023,1,0.0153776,1.81128e-11,2.18078,1.02892
0.025,1,0.0153776,1.10888e-12,2.18078,1.02892
0.027,1,0.0153776,6.30006e-14,2.18078,1.02892
0.029,1,0.0153776,3.33714e-15,2.18078,1.02892
0.031,1,0.0153776,1.63009e-16,2.18078,1.02892
0.033,1,0.0153776,5.83295e-18,2.18078,1.02892
0.035,1,0.0153776,8.15248e-20,2.18078,1.02892
0.037,1,0.0153776,0,2.18078,1.02892
0.039,1,0.0153776,0,2.18078,1.02892
0.041,1,0.0153776,0,2.18078,1.02892
0.043,1,0.0153776,0,2.18078,1.02892
0.045,1,0.0153776,0,2.18078,1.02892
0.047,1,0.0153776,0,2.18078,1.02892
0.049,1,0.0153776,0,2.18078,1.02892
0.051,1,0.0153776,0,2.18078,1.02892
0.053,1,0.0153776,0,2.18078,1.02892
0.055,1,0.0153776,0,2.18078,1.02892
0.057,1,0.0153776,0,2.18078,1.02892
0.059,1,0.0153776,0,2.18078,1.02892
0.061,1,0.0153776,0,2.18078,1.02892
0.063,1,0.0153776,0,2.18078,1.02892
0.065,1,0.0153776,0,2.18078,1.02892
0.067,1,0.0153776,0,2.18078,1.02892
0.069,1,0.0153776,0,2.18078,1.02892
0.071,1,0.0153776,0,2.18078,1.02892
0.073,1,0.0153776,0,2.18078,1.02892
0.075,1,0.0153776,0,2.18078,1.02892
0.077,1,0.0153776,0,2.18078,1.02892
0.079,1,0.0153776,0,2.18078,1.02892
0.081,1,0.0153776,0,2.18078,1.02892
0.083,1,0.0153776,0,2.18078,1.02892
0.085,1,0.0153776,0,2.18078,1.02892
0.087,1,0.0153776,0,2.18078,1.02892
0.089,1,0.0153776,0,2.18078,1.02892
0.091,1,0.0153776,0,2.18078,1.02892
0.093,1,0.0153776,0,2.18078,1.02892
0.095,1,0.0153776,0,2.18078,1.02892
0.097,1,0.0153776,0,2.18078,1.02892
0.099,1,0.0153776,0,2.18078,1.02892
0.101,1,0.0153776,0,2.18078,1.02892
0.103,1,0.0153776,0,2.18078,1.02892
0.105,1,0.0153776,0,2.18078,1.02892
0.107,1,0.0153776,0,2.18078,1.02892
0.109,1,0.0153776,0,2.18078,1.02892
0.111,1,0.0153776,0,2.18078,1.02892
0.113,1,0.0153776,0,2.18078,1.02892
0.115,1,0.0153776,0,2.18078,1.02892
0.117,1,0.0153776,0,2.18078,1.02892
0.119,1,0.0153776,0,2.18078,1.02892
0.121,1,0.0153776,0,2.18078,1.02892
0.123,1,0.0153776,0,2.18078,1.02892
0.125,1,0.0153776,0,2.18078,1.02892
0.127,1,0.0153776,0,2.18078,1.02892
0.129,1,0.0153776,0,2.18078,1.02892
0.131,1,0.0153776,0,2.18078,1.02892
0.133,1,0.0153776,0,2.18078,1.02892
0.135,1,0.0153776,0,2.18078,1.02892
0.137,1,0.0153776,0,2.18078,1.02892
0.139,1,0.0153776,0,2.18078,1.02892
0.141,1,0.0153776,0,2.18078,1.02892
0.143,1,0.0153776,0,2.18078,1.02892
0.145,1,0.0153776,0,2.18078,1.02892
0.147,1,0.0153776,0,2.18078,1.02892
0.149,1,0.0153776,0,2.18078,1.02892
0.151,1,0.0153776,0,2.18078,1.02892
0.153,1,0.0153776,0,2.18078,1.02892
0.155,1,0.0153776,0,2.18078,1.02892
0.157,1,0.0153776,0,2.18078,1.02892
0.159,1,0.0153776,0,2.18078,1.02892
0.161,1,0.0153776,0,2.18078,1.02892
0.163,1,0.0153776,0,2.18078,1.02892
0.165,1,0.0153776,0,2.18078,1.02892
0.167,1,0.0153776,0,2.18078,1.02892
0.169,1,0.0153776,0,2.18078,1.02892
0.171,1,0.0153776,0,2.18078,1.02892
0.173,1,0.0153776,0,2.18078,1.02892
0.175,1,0.0153776,0,2.18078,1.02892
0.177,1,0.0153776,0,2.18078,1.02892
0.179,1,0.0153776,0,2.18078,1.02892
0.181,1,0.0153776,0,2.18078,1.02892
0.183,1,0.0153776,0,2.18078,1.02892
0.185,1,0.0153776,0,2.18078,1.02892
0.187,1,0.0153776,0,2.18078,1.02892
0.189,1,0.0153776,0,2.18078,1.02892
0.191,1,0.0153776,0,2.18078,1.02892
0.193,1,0.0153776,0,2.18078,1.02892
0.195,1,0.0153776,0,2.18078,1.02892
0.197,1,0.0153776,0,2.18078,1.02892
0.199,1,0.0153776,0,2.18078,1.02892
0.201,1,0.0153776,0,2.18078,1.02892
0.203,1,0.0153776,0,2.18078,1.02892
0.205,1,0.0153776,0,2.18078,1.02892
0.207,1,0.0153776,0,2.18078,1.02892
0.209,1,0.0153776,0,2.18078,1.02892
0.211,1,0.0153776,0,2.18078,1.02892
0.213,1,0.0153776,0,2.18078,1.02892
0.215,1,0.0153776,0,2.18078,1.02892
0.217,1,0.0153776,0,2.18078,1.02892
0.219,1,0.0153776,0,2.18078,1.02892
0.221,1,0.0153776,0,2.18078,1.02892
0.223,1,0.0153776,0,2.18078,1.02892
0.225,1,0.0153776,0,2.18078,1.02892
0.227,1,0.0153776,0,2.18078,1.02892
0.229,1,0.0153776,0,2.18078,1.02892
0.231,1,0.0153776,0,2.18078,1.02892
0.233,1,0.0153776,0,2.18078,1.02892
0.235,1,0.0153776,0,2.18078,1.02892
0.237,1,0.0153776,0,2.18078,1.02892
0.239,1,0.0153776,0,2.18078,1.02892
0.241,1,0.0153776,0,2.18078,1.02892
0.243,1,0.0153776,0,2.18078,1.02892
0.245,1,0.0153776,0,2.18078,1.02892
0.247,1,0.0153776,0,2.18078,1.02892
0.249,1,0.0153776,0,2.18078,1.02892
0.251,1,0.0153776,0,2.18078,1.02892
0.253,1,0.0153776,0,2.18078,1.02892
0.255,1,0.0153776,0,2.18078,1.02892
0.257,1,0.0153776,0,2.18078,1.02892
0.259,1,0.0153776,0,2.18078,1.02892
0.261,1,0.0153776,0,2.18078,1.02892
0.263,1,0.0153776,0,2.18078,1.02892
0.265,1,0.0153776,0,2.18078,1.02892
0.267,1,0.0153776,0,2.18078,1.02892
0.269,1,0.0153776,0,2.18078,1.02892
0.271,1,0.0153776,0,2.18078,1.02892
0.273,1,0.0153776,0,2.18078,1.02892
0.275,1,0.0153776,0,2.18078,1.02892
0.277,1,0.0153776,0,2.18078,1.02892
0.279,1,0.0153776,0,2.18078,1.02892
0.281,1,0.0153776,0,2.18078,1.02892
0.283,1,0.0153776,0,2.18078,1.02892
0.285,1,0.0153776,0,2.18078,1.02892
0.287,1,0.0153776,0,2.18078,1.02892
0.289,1,0.0153776,0,2.18078,1.02892
0.291,1,0.0153776,0,2.18078,1.02892
0.293,1,0.0153776,0,2.18078,1.02892
0.295,1,0.0153776,0,2.18078,1.02892
0.297,1,0.0153776,0,2.18078,1.02892
0.299,1,0.0153776,0,2.18078,1.02892
0.301,1,0.0153776,0,2.18078,1.02892
0.303,1,0.0153776,0,2.18078,1.02892
0.305,1,0.0153776,0,2.18078,1.02892
0.307,1,0.0153776,0,2.18078,1.02892
0.309,1,0.0153776,0,2.18078,1.02892
0.311,1,0.0153776,0,2.18078,1.02892
0.313,1,0.0153776,0,2.18078,1.02892
0.315,1,0.0153776,0,2.18078,1.02892
0.317,1,0.0153776,0,2.18078,1.02892
0.319,1,0.0153776,0,2.18078,1.02892
0.321,1,0.0153776,0,2.18078,1.02892
0.323,1,0.0153776,0,2.18078,1.02892
0.325,1,0.0153776,0,2.18078,1.02892
0.327,1,0.0153776,0,2.18078,1.02892
0.329,1,0.0153776,0,2.18078,1.02892
0.331,1,0.0153776,0,2.18078,1.02892
0.333,1,0.0153776,0,2.18078,1.02892
0.335,1,0.0153776,0,2.18078,1.02892
0.337,1,0.0153776,0,2.18078,1.02892
0.339,1,0.0153776,0,2.18078,1.02892
0.341,1,0.0153776,0,2.18078,1.02892
0.343,1,0.0153776,0,2.18078,1.02892
0.345,1,0.0153776,0,2.18078,1.02892
0.347,1,0.0153776,0,2.18078,1.02892
0.349,1,0.0153776,0,2.18078,1.02892
0.351,1,0.0153776,0,2.18078,1.02892
0.353,1,0.0153776,0,2.18078,1.02892
0.355,1,0.0153776,0,2.18078,1.02892
0.357,1,0.0153776,0,2.18078,1.02892
0.359,1,0.0153776,0,2.18078,1.02892
0.361,1,0.0153776,0,2.18078,1.02892
0.363,1,0.0153776,0,2.18078,1.02892
0.365,1,0.0153776,0,2.18078,1.02892
0.367,1,0.0153776,0,2.18078,1.02892
0.369,1,0.0153776,0,2.18078,1.02892
0.371,1,0.0153776,0,2.18078,1.02892
0.373,1,0.0153776,0,2.18078,1.02892
0.375,1,0.0153776,0,2.18078,1.02892
0.377,1,0.0153776,0,2.18078,1.02892
0.379,1,0.0153776,0,2.18078,1.02892
0.381,1,0.0153776,0,2.18078,1.02892
0.383,1,0.0153776,0,2.18078,1.02892
