x,rho,E,F,T,Tr
0.0025,1,136.783,0.395572,9.99219,9.9924
0.0075,1,136.763,0.395492,9.9919,9.99204
0.0125,1,136.744,0.394786,9.99154,9.99169
0.0175,1,136.725,0.394099,9.99094,9.99133
0.0225,1,136.706,0.393347,9.99082,9.99099
0.0275,1,136.687,0.392489,9.99055,9.99064
0.0325,1,136.668,0.391673,9.98985,9.99029
0.0375,1,136.649,0.390899,9.98963,9.98994
0.0425,1,136.63,0.390084,9.98935,9.98959
0.0475,1,136.611,0.38919,9.98908,9.98925
0.0525,1,136.592,0.388175,9.98886,9.9889
0.0575,1,136.573,0.387143,9.98804,9.98855
0.0625,1,136.554,0.386239,9.98779,9.98821
0.0675,1,136.535,0.385376,9.98759,9.98787
0.0725,1,136.517,0.384368,9.98739,9.98753
0.0775,1,136.498,0.383376,9.98709,9.98718
0.0825,1,136.479,0.382311,9.98682,9.98684
0.0875,1,136.461,0.381121,9.98634,9.9865
0.0925,1,136.442,0.379956,9.98604,9.98617
0.0975,1,136.424,0.37878,9.9857,9.98583
0.1025,1,136.405,0.377659,9.98538,9.98549
0.1075,1,136.387,0.376374,9.98513,9.98515
0.1125,1,136.369,0.375052,9.9843,9.98482
0.1175,1,136.351,0.3738,9.98398,9.98449
0.1225,1,136.332,0.372442,9.98364,9.98415
0.1275,1,136.314,0.371165,9.98333,9.98382
0.1325,1,136.296,0.369896,9.98301,9.98349
0.1375,1,136.278,0.36852,9.98281,9.98316
0.1425,1,136.261,0.367153,9.98244,9.98284
0.1475,1,136.243,0.365766,9.98213,9.98251
0.1525,1,136.225,0.364318,9.98189,9.98219
0.1575,1,136.207,0.362863,9.98156,9.98186
0.1625,1,136.189,0.361454,9.98114,9.98154
0.1675,1,136.172,0.359959,9.98082,9.98121
0.1725,1,136.154,0.358428,9.98037,9.98089
0.1775,1,136.137,0.356901,9.98052,9.98057
0.1825,1,136.12,0.355189,9.98014,9.98026
0.1875,1,136.103,0.353459,9.97985,9.97994
0.1925,1,136.085,0.351811,9.97941,9.97963
0.1975,1,136.068,0.350118,9.97897,9.97931
0.2025,1,136.051,0.348412,9.97884,9.979
0.2075,1,136.034,0.346739,9.97841,9.97869
0.2125,1,136.017,0.344995,9.97806,9.97838
0.2175,1,136.001,0.343234,9.97762,9.97807
0.2225,1,135.984,0.341393,9.9776,9.97777
0.2275,1,135.967,0.339687,9.97713,9.97746
0.2325,1,135.951,0.338066,9.97665,9.97716
0.2375,1,135.934,0.336215,9.97679,9.97686
0.2425,1,135.918,0.334221,9.97628,9.97656
0.2475,1,135.902,0.332336,9.97573,9.97626
0.2525,1,135.886,0.330475,9.97579,9.97596
0.2575,1,135.87,0.328552,9.9752,9.97567
0.2625,1,135.854,0.326678,9.97527,9.97538
0.2675,1,135.838,0.324707,9.97472,9.97508
0.2725,1,135.822,0.322625,9.97453,9.97479
0.2775,1,135.806,0.320661,9.97398,9.9745
0.2825,1,135.791,0.318791,9.97384,9.97422
0.2875,1,135.775,0.316823,9.97382,9.97393
0.2925,1,135.76,0.314824,9.97323,9.97365
0.2975,1,135.744,0.312565,9.97321,9.97337
0.3025,1,135.729,0.31034,9.97258,9.97309
0.3075,1,135.714,0.308296,9.97246,9.97281
0.3125,1,135.699,0.306133,9.97238,9.97254
0.3175,1,135.684,0.30397,9.97179,9.97226
0.3225,1,135.669,0.301899,9.97171,9.97199
0.3275,1,135.655,0.299708,9.9716,9.97172
0.3325,1,135.64,0.297514,9.97137,9.97145
0.3375,1,135.625,0.295337,9.97065,9.97118
0.3425,1,135.611,0.29319,9.97042,9.97092
0.3475,1,135.597,0.291082,9.97053,9.97065
0.3525,1,135.582,0.288751,9.97031,9.9704
0.3575,1,135.569,0.286319,9.97005,9.97014
0.3625,1,135.555,0.284057,9.96975,9.96988
0.3675,1,135.541,0.2818,9.96958,9.96963
0.3725,1,135.527,0.279443,9.9692,9.96937
0.3775,1,135.513,0.277165,9.96899,9.96912
0.3825,1,135.5,0.274843,9.96848,9.96887
0.3875,1,135.486,0.272447,9.96827,9.96863
0.3925,1,135.473,0.270113,9.96829,9.96838
0.3975,1,135.46,0.267669,9.96792,9.96814
0.4025,1,135.447,0.265344,9.96736,9.9679
0.4075,1,135.434,0.262969,9.96762,9.96766
0.4125,1,135.421,0.260466,9.96711,9.96742
0.4175,1,135.408,0.258018,9.96706,9.96719
0.4225,1,135.396,0.255471,9.96669,9.96696
0.4275,1,135.383,0.253131,9.96641,9.96673
0.4325,1,135.371,0.250767,9.96646,9.9665
0.4375,1,135.359,0.248261,9.96614,9.96628
0.4425,1,135.346,0.245854,9.96568,9.96605
