x,rho,E,F,T,Tr
0.01,1,0.543992,0.0530239,2.37817,2.50934
0.03,1,0.435836,-0.0343478,2.23432,2.37406
0.05,1,0.349816,-0.11991,2.11231,2.24709
0.07,1,0.291318,-0.179979,2.12436,2.14661
0.09,1,0.269254,-0.2051,2.13562,2.10476
0.11,1,0.287266,-0.190911,2.22969,2.13911
0.13,1,0.339978,-0.14217,2.3459,2.23113
0.15,1,0.415377,-0.0702095,2.45586,2.3457
0.17,1,0.497503,0.0100265,2.54264,2.45392
0.19,1,0.57039,0.0824542,2.59781,2.53924
0.21,1,0.621991,0.135726,2.59106,2.59482
0.23,1,0.646798,0.163375,2.58458,2.62032
0.25,1,0.639317,0.160187,2.57875,2.61271
0.27,1,0.604016,0.128658,2.51602,2.57587
0.29,1,0.549333,0.0775008,2.43521,2.51548
0.31,1,0.484451,0.0145916,2.34477,2.43766
0.33,1,0.42017,-0.0487062,2.23598,2.35244
0.35,1,0.368076,-0.101279,2.24415,2.27586
0.37,1,0.337247,-0.134056,2.25194,2.22663
0.39,1,0.333334,-0.140087,2.25911,2.22014
0.41,1,0.358297,-0.117777,2.32905,2.26059
0.43,1,0.403737,-0.0746465,2.40641,2.32909
0.45,1,0.459239,-0.021059,2.47428,2.40531
0.47,1,0.512027,0.031436,2.55773,2.47164
0.49,1,0.553674,0.0733277,2.55269,2.52043
0.51,1,0.580393,0.101825,2.54767,2.5503
0.53,1,0.587452,0.111037,2.54334,2.55802
0.55,1,0.574182,0.0999483,2.46408,2.54345
0.57,1,0.544886,0.0726226,2.46148,2.51037
0.59,1,0.504624,0.0336658,2.40237,2.46265
0.61,1,0.460831,-0.00943894,2.31389,2.40739
0.63,1,0.420845,-0.049693,2.28892,2.35338
0.65,1,0.390763,-0.0803217,2.29458,2.31015
0.67,1,0.376894,-0.0956425,2.33278,2.28937
0.69,1,0.383249,-0.0912312,2.33686,2.29896
0.71,1,0.407557,-0.0678936,2.38667,2.33458
0.73,1,0.442523,-0.0340587,2.48374,2.38312
0.75,1,0.479585,0.00276878,2.48165,2.43152
0.77,1,0.511847,0.0352886,2.47874,2.47142
0.79,1,0.534831,0.0593506,2.47501,2.49871
0.81,1,0.547342,0.0728577,2.47109,2.5132
0.83,1,0.546159,0.0729229,2.46792,2.51184
0.85,1,0.532325,0.0598899,2.46593,2.49578
0.87,1,0.509843,0.0377378,2.39129,2.469
0.89,1,0.481843,0.00993075,2.39228,2.43438
0.91,1,0.45261,-0.0199441,2.33985,2.39658
0.93,1,0.428622,-0.0443703,2.34467,2.36418
0.95,1,0.412839,-0.0612343,2.34935,2.34211
0.97,1,0.409297,-0.0654099,2.35272,2.33707
0.99,1,0.419124,-0.056018,2.41392,2.35097
