x,rho,E,F,T,Tr
0.001,1,0.293654,0.0136242,2.23991,2.1509
0.003,1,0.303166,0.0234664,2.24054,2.16811
0.005,1,0.313763,0.0324746,2.24178,2.18681
0.007,1,0.323986,0.0423036,2.28761,2.20441
0.009,1,0.33425,0.0515701,2.28776,2.22167
0.011,1,0.344642,0.061197,2.28902,2.23874
0.013,1,0.355304,0.0709103,2.31857,2.25586
0.015,1,0.365682,0.0805287,2.31994,2.27215
0.017,1,0.376156,0.089975,2.34695,2.28825
0.019,1,0.3863,0.0996549,2.36512,2.30352
0.021,1,0.396839,0.109452,2.36607,2.31908
0.023,1,0.407142,0.118944,2.4268,2.33399
0.025,1,0.41696,0.128313,2.42776,2.34793
0.027,1,0.426725,0.137766,2.42608,2.36156
0.029,1,0.436923,0.147022,2.42674,2.37554
0.031,1,0.446493,0.156312,2.43033,2.38844
0.033,1,0.456132,0.165839,2.48074,2.40123
0.035,1,0.464991,0.174299,2.48095,2.41281
0.037,1,0.473932,0.18309,2.47226,2.42432
0.039,1,0.482955,0.191813,2.50218,2.43578
0.041,1,0.491545,0.200265,2.50216,2.44654
0.043,1,0.500005,0.208575,2.4991,2.457
0.045,1,0.507924,0.216463,2.54422,2.46667
0.047,1,0.515597,0.223979,2.54451,2.47593
0.049,1,0.52276,0.231516,2.55258,2.48449
0.051,1,0.529927,0.238794,2.55275,2.49296
0.053,1,0.536653,0.245932,2.51594,2.50083
0.055,1,0.543153,0.252706,2.50438,2.50837
0.057,1,0.549516,0.258995,2.50475,2.51569
0.059,1,0.555149,0.265373,2.50515,2.52211
0.061,1,0.560626,0.271216,2.54853,2.52831
0.063,1,0.565716,0.276754,2.50618,2.53403
0.065,1,0.570451,0.281956,2.54878,2.53931
0.067,1,0.574718,0.286881,2.54874,2.54405
0.069,1,0.578744,0.291302,2.55,2.54849
0.071,1,0.582183,0.295581,2.51183,2.55227
0.073,1,0.58519,0.299544,2.54965,2.55556
0.075,1,0.587949,0.302975,2.52907,2.55856
0.077,1,0.59006,0.306285,2.54976,2.56086
0.079,1,0.591999,0.30896,2.5498,2.56296
0.081,1,0.593653,0.31115,2.51229,2.56475
0.083,1,0.594488,0.313383,2.52736,2.56565
0.085,1,0.595278,0.31486,2.527,2.5665
0.087,1,0.595428,0.316166,2.53404,2.56666
0.089,1,0.595021,0.317175,2.53526,2.56622
0.091,1,0.5946,0.31735,2.54219,2.56577
0.093,1,0.593525,0.317691,2.54097,2.56461
0.095,1,0.591953,0.317509,2.51771,2.56291
0.097,1,0.590041,0.316685,2.49427,2.56084
0.099,1,0.5879,0.315821,2.49332,2.55851
0.101,1,0.585306,0.314593,2.53095,2.55568
0.103,1,0.582361,0.3128,2.48024,2.55246
0.105,1,0.579141,0.310886,2.52011,2.54893
0.107,1,0.575591,0.308523,2.5059,2.54501
0.109,1,0.571462,0.305645,2.5093,2.54044
0.111,1,0.567001,0.302453,2.48674,2.53546
0.113,1,0.562002,0.299184,2.47822,2.52986
0.115,1,0.556603,0.295513,2.47682,2.52376
0.117,1,0.551263,0.291031,2.47536,2.51768
0.119,1,0.545352,0.286574,2.47351,2.51091
0.121,1,0.538932,0.282088,2.4376,2.50348
0.123,1,0.532958,0.277285,2.41862,2.49652
0.125,1,0.526726,0.272508,2.41679,2.48919
0.127,1,0.519809,0.26693,2.43756,2.48098
0.129,1,0.512227,0.26113,2.43565,2.47188
0.131,1,0.504687,0.254541,2.40184,2.46273
0.133,1,0.497434,0.248548,2.38906,2.45383
0.135,1,0.489301,0.242632,2.38713,2.44374
0.137,1,0.481337,0.235809,2.39608,2.43374
0.139,1,0.473128,0.228999,2.34325,2.42329
0.141,1,0.464393,0.221663,2.37056,2.41203
0.143,1,0.455905,0.214704,2.32723,2.40093
0.145,1,0.447501,0.207331,2.31245,2.38979
0.147,1,0.438149,0.199877,2.32314,2.37721
0.149,1,0.429255,0.192137,2.30844,2.36505
0.151,1,0.42011,0.184481,2.26756,2.35235
0.153,1,0.411085,0.176423,2.28105,2.33962
0.155,1,0.401858,0.168634,2.24903,2.32637
0.157,1,0.392604,0.160364,2.22548,2.31286
0.159,1,0.382891,0.152378,2.2042,2.29843
0.161,1,0.373377,0.143967,2.22115,2.28401
0.163,1,0.364028,0.135946,2.21856,2.26958
0.165,1,0.354677,0.127655,2.18238,2.25486
0.167,1,0.345152,0.119254,2.1402,2.23957
0.169,1,0.335749,0.110867,2.13733,2.22416
0.171,1,0.326366,0.102982,2.11997,2.20845
0.173,1,0.317217,0.0947772,2.13308,2.19281
0.175,1,0.30764,0.0860958,2.0813,2.17607
0.177,1,0.2986,0.0782698,2.07896,2.1599
0.179,1,0.289654,0.0698353,2.07544,2.14354
0.181,1,0.280069,0.0616702,2.03981,2.12558
0.183,1,0.271565,0.0544099,2.03765,2.10926
0.185,1,0.263001,0.0461765,2.01837,2.09243
0.187,1,0.254155,0.0382027,1.98135,2.07461
0.189,1,0.246134,0.030969,1.97585,2.05804
0.191,1,0.237532,0.023225,1.92771,2.03982
0.193,1,0.229543,0.0160482,1.91919,2.02245
0.195,1,0.222247,0.00895589,1.9176,2.00618
0.197,1,0.214199,0.00175958,1.86326,1.98777
0.199,1,0.206942,-0.00479484,1.90353,1.97071
0.201,1,0.200129,-0.0109634,1.90196,1.95429
0.203,1,0.193642,-0.0169298,1.84764,1.93826
0.205,1,0.187371,-0.0228217,1.88352,1.92237
0.207,1,0.18193,-0.0280898,1.84409,1.90826
0.209,1,0.176015,-0.033486,1.84242,1.89256
0.211,1,0.170466,-0.0389644,1.84077,1.87746
0.213,1,0.165101,-0.0440191,1.88,1.86251
0.215,1,0.160271,-0.0489963,1.84695,1.84874
0.217,1,0.155355,-0.0532503,1.84545,1.8344
0.219,1,0.151257,-0.0576773,1.84394,1.82218
0.221,1,0.14724,-0.0615219,1.84242,1.80995
0.223,1,0.143694,-0.0651722,1.88314,1.79896
0.225,1,0.140441,-0.0684351,1.8395,1.78869
0.227,1,0.137497,-0.0713231,1.83822,1.77924
0.229,1,0.135032,-0.0739946,1.83746,1.77121
0.231,1,0.133119,-0.0765169,1.83487,1.76491
0.233,1,0.131328,-0.0784544,1.87629,1.75894
0.235,1,0.130017,-0.0801688,1.83367,1.75453
0.237,1,0.129132,-0.0815894,1.83328,1.75154
0.239,1,0.128338,-0.0823498,1.83267,1.74884
0.241,1,0.128577,-0.0832763,1.88554,1.74966
0.243,1,0.128654,-0.0832302,1.84105,1.74992
0.245,1,0.129292,-0.0833097,1.84182,1.75208
0.247,1,0.130343,-0.0827533,1.86335,1.75563
0.249,1,0.132167,-0.0817531,1.86421,1.76174
0.251,1,0.133707,-0.081213,1.87914,1.76685
0.253,1,0.135611,-0.0797676,1.86601,1.77311
0.255,1,0.137871,-0.0779212,1.86749,1.78045
0.257,1,0.141136,-0.075682,1.92161,1.7909
0.259,1,0.144637,-0.0736504,1.9143,1.8019
0.261,1,0.148486,-0.0704446,1.94713,1.81377
0.263,1,0.152446,-0.0673002,1.94006,1.82575
0.265,1,0.155765,-0.0643853,1.93966,1.8356
0.267,1,0.160123,-0.0609281,1.95225,1.84831
0.269,1,0.165528,-0.0569677,1.99069,1.86371
0.271,1,0.17086,-0.0527257,1.97489,1.87854
