x,rho,E,F,T,Tr
0.001,1,0.114678,0.0996238,2.4737,1.70032
0.003,1,0.0385917,0.0236943,2.43635,1.29505
0.005,1,0.0188162,0.0039252,2.42927,1.08217
0.007,1,0.0153865,0.000496085,2.42831,1.02907
0.009,1,0.0149409,5.05414e-05,2.42821,1.02154
0.011,1,0.0148947,4.30605e-06,2.4282,1.02075
0.013,1,0.0148907,3.14914e-07,2.4282,1.02068
0.015,1,0.0148904,2.01578e-08,2.4282,1.02068
0.017,1,0.0148903,1.1465e-09,2.4282,1.02068
0.019,1,0.0148903,5.86397e-11,2.4282,1.02068
0.021,1,0.0148903,2.72354e-12,2.4282,1.02068
0.023,1,0.0148903,1.15802e-13,2.4282,1.02068
0.025,1,0.0148903,4.53808e-15,2.4282,1.02068
0.027,1,0.0148903,1.63579e-16,2.4282,1.02068
0.029,1,0.0148903,4.55477e-18,2.4282,1.02068
0.031,1,0.0148903,4.68343e-20,2.4282,1.02068
0.033,1,0.0148903,0,2.4282,1.02068
0.035,1,0.0148903,0,2.4282,1.02068
0.037,1,0.0148903,0,2.4282,1.02068
0.039,1,0.0148903,0,2.4282,1.02068
0.041,1,0.0148903,0,2.4282,1.02068
0.043,1,0.0148903,0,2.4282,1.02068
0.045,1,0.0148903,0,2.4282,1.02068
0.047,1,0.0148903,0,2.4282,1.02068
0.049,1,0.0148903,0,2.4282,1.02068
0.051,1,0.0148903,0,2.4282,1.02068
0.053,1,0.0148903,0,2.4282,1.02068
0.055,1,0.0148903,0,2.4282,1.02068
0.057,1,0.0148903,0,2.4282,1.02068
0.059,1,0.0148903,0,2.4282,1.02068
0.061,1,0.0148903,0,2.4282,1.02068
0.063,1,0.0148903,0,2.4282,1.02068
0.065,1,0.0148903,0,2.4282,1.02068
0.067,1,0.0148903,0,2.4282,1.02068
0.069,1,0.0148903,0,2.4282,1.02068
0.071,1,0.0148903,0,2.4282,1.02068
0.073,1,0.0148903,0,2.4282,1.02068
0.075,1,0.0148903,0,2.4282,1.02068
0.077,1,0.0148903,0,2.4282,1.02068
0.079,1,0.0148903,0,2.4282,1.02068
0.081,1,0.0148903,0,2.4282,1.02068
0.083,1,0.0148903,0,2.4282,1.02068
0.085,1,0.0148903,0,2.4282,1.02068
0.087,1,0.0148903,0,2.4282,1.02068
0.089,1,0.0148903,0,2.4282,1.02068
0.091,1,0.0148903,0,2.4282,1.02068
0.093,1,0.0148903,0,2.4282,1.02068
0.095,1,0.0148903,0,2.4282,1.02068
0.097,1,0.0148903,0,2.4282,1.02068
0.099,1,0.0148903,0,2.4282,1.02068
0.101,1,0.0148903,0,2.4282,1.02068
0.103,1,0.0148903,0,2.4282,1.02068
0.105,1,0.0148903,0,2.4282,1.02068
0.107,1,0.0148903,0,2.4282,1.02068
0.109,1,0.0148903,0,2.4282,1.02068
0.111,1,0.0148903,0,2.4282,1.02068
0.113,1,0.0148903,0,2.4282,1.02068
0.115,1,0.0148903,0,2.4282,1.02068
0.117,1,0.0148903,0,2.4282,1.02068
0.119,1,0.0148903,0,2.4282,1.02068
0.121,1,0.0148903,0,2.4282,1.02068
0.123,1,0.0148903,0,2.4282,1.02068
0.125,1,0.0148903,0,2.4282,1.02068
0.127,1,0.0148903,0,2.4282,1.02068
0.129,1,0.0148903,0,2.4282,1.02068
0.131,1,0.0148903,0,2.4282,1.02068
0.133,1,0.0148903,0,2.4282,1.02068
0.135,1,0.0148903,0,2.4282,1.02068
0.137,1,0.0148903,0,2.4282,1.02068
0.139,1,0.0148903,0,2.4282,1.02068
0.141,1,0.0148903,0,2.4282,1.02068
