x,rho,E,F,T,Tr
0.001,1,0.1289,0.000424623,1.63964,1.75075
0.003,1,0.121834,-0.00619443,1.67713,1.72625
0.005,1,0.115328,-0.0126569,1.63907,1.70273
0.007,1,0.109169,-0.018726,1.63898,1.67952
0.009,1,0.103218,-0.0242492,1.67652,1.65615
0.011,1,0.0979251,-0.0296569,1.6394,1.6345
0.013,1,0.0928085,-0.0344559,1.63892,1.61272
0.015,1,0.0882943,-0.0390503,1.63923,1.59274
0.017,1,0.084072,-0.0431277,1.63955,1.57335
0.019,1,0.0803781,-0.0469043,1.63917,1.55577
0.021,1,0.076885,-0.0500493,1.63929,1.53859
0.023,1,0.0740822,-0.0530377,1.63957,1.52437
0.025,1,0.0714438,-0.0553466,1.65722,1.51061
0.027,1,0.0694898,-0.0574794,1.65763,1.50017
0.029,1,0.0677909,-0.0590139,1.63943,1.49092
0.031,1,0.0666889,-0.0602812,1.67599,1.48482
0.033,1,0.0658002,-0.0609036,1.67598,1.47985
0.035,1,0.065635,-0.0613875,1.67625,1.47892
0.037,1,0.065535,-0.0610873,1.65361,1.47836
0.039,1,0.0661201,-0.0606009,1.65369,1.48165
0.041,1,0.0671236,-0.059547,1.6538,1.48724
0.043,1,0.0689069,-0.0577881,1.65378,1.49702
0.045,1,0.0701986,-0.0563649,1.65385,1.50399
0.047,1,0.0727001,-0.0538166,1.70752,1.51721
0.049,1,0.0749877,-0.0514671,1.70764,1.52901
0.051,1,0.0783012,-0.0482104,1.72951,1.54562
0.053,1,0.0818921,-0.0446511,1.72972,1.56305
0.055,1,0.0854661,-0.0408772,1.72974,1.57983
0.057,1,0.0894832,-0.0370469,1.74734,1.59807
0.059,1,0.0944755,-0.032342,1.74759,1.61991
0.061,1,0.0994126,-0.0272909,1.80163,1.64067
0.063,1,0.104728,-0.0223919,1.80199,1.66218
0.065,1,0.110639,-0.0171911,1.80224,1.68515
0.067,1,0.11716,-0.0114796,1.85801,1.70945
0.069,1,0.123582,-0.00612679,1.85889,1.73241
0.071,1,0.130692,-0.000290894,1.85998,1.75681
0.073,1,0.138812,0.00580198,1.91537,1.78348
0.075,1,0.146581,0.0111352,1.91718,1.80793
0.077,1,0.155605,0.0166498,1.95533,1.83513
0.079,1,0.165093,0.022962,1.95149,1.86249
0.081,1,0.174497,0.0279635,2.01369,1.88846
0.083,1,0.184732,0.0335466,2.00765,1.91556
0.085,1,0.195808,0.0392613,2.06027,1.94365
0.087,1,0.206079,0.0445276,2.06536,1.96866
0.089,1,0.217117,0.0505057,2.07241,1.9945
0.091,1,0.228443,0.0565671,2.13055,2.02002
0.093,1,0.239453,0.0621476,2.13217,2.04393
0.095,1,0.250422,0.0687388,2.16322,2.06695
0.097,1,0.261433,0.0754652,2.1704,2.0893
0.099,1,0.271962,0.0818804,2.16786,2.11003
0.101,1,0.282555,0.0896843,2.22203,2.13028
0.103,1,0.292751,0.0975171,2.21425,2.14925
0.105,1,0.302171,0.104667,2.26432,2.16633
0.107,1,0.312148,0.112875,2.27323,2.184
0.109,1,0.321689,0.121885,2.26629,2.2005
0.111,1,0.330161,0.129393,2.26644,2.21484
0.113,1,0.339156,0.1383,2.27981,2.22978
0.115,1,0.34801,0.146989,2.32869,2.24419
0.117,1,0.356661,0.155992,2.31858,2.25801
0.119,1,0.364265,0.163857,2.32842,2.26995
0.121,1,0.372418,0.172797,2.32886,2.28254
0.123,1,0.380701,0.181718,2.37931,2.29513
0.125,1,0.388223,0.190322,2.37784,2.30638
0.127,1,0.39507,0.197674,2.3935,2.31649
0.129,1,0.402299,0.20577,2.40747,2.32701
0.131,1,0.409295,0.213715,2.40653,2.33706
0.133,1,0.416595,0.221873,2.40538,2.34742
0.135,1,0.423182,0.229514,2.40416,2.35664
0.137,1,0.428979,0.236252,2.40974,2.36467
0.139,1,0.434874,0.243402,2.40955,2.37275
0.141,1,0.440502,0.250252,2.41346,2.38039
0.143,1,0.446339,0.256724,2.40753,2.38824
0.145,1,0.451853,0.263146,2.41237,2.39558
0.147,1,0.456982,0.269412,2.4044,2.40235
0.149,1,0.461582,0.275609,2.43314,2.40837
0.151,1,0.466189,0.281212,2.39803,2.41436
0.153,1,0.470487,0.28652,2.4031,2.41991
0.155,1,0.474348,0.291649,2.39829,2.42486
0.157,1,0.477854,0.296484,2.40143,2.42932
0.159,1,0.481267,0.300769,2.40021,2.43365
0.161,1,0.484138,0.304918,2.40221,2.43727
0.163,1,0.486409,0.309005,2.39525,2.44012
0.165,1,0.488835,0.312242,2.4049,2.44316
0.167,1,0.49068,0.315371,2.39704,2.44546
0.169,1,0.492115,0.318208,2.39039,2.44725
0.171,1,0.493046,0.320851,2.39512,2.4484
0.173,1,0.493778,0.322976,2.3832,2.44931
0.175,1,0.493859,0.325061,2.38523,2.44941
0.177,1,0.493721,0.326622,2.42122,2.44924
0.179,1,0.492905,0.32814,2.39256,2.44823
0.181,1,0.491559,0.329476,2.3955,2.44656
0.183,1,0.490146,0.330174,2.37882,2.4448
0.185,1,0.487969,0.330895,2.39317,2.44208
0.187,1,0.485211,0.331466,2.37518,2.43862
0.189,1,0.482087,0.331781,2.36177,2.43469
0.191,1,0.478674,0.331629,2.37166,2.43036
0.193,1,0.474845,0.331059,2.35819,2.42549
0.195,1,0.47059,0.330512,2.35586,2.42004
0.197,1,0.466114,0.329776,2.35712,2.41426
0.199,1,0.46163,0.328394,2.3634,2.40843
0.201,1,0.456263,0.326738,2.35044,2.4014
0.203,1,0.450524,0.324566,2.34885,2.39382
0.205,1,0.445066,0.322101,2.33495,2.38653
0.207,1,0.439623,0.319719,2.33383,2.3792
0.209,1,0.43365,0.316484,2.3293,2.37108
0.211,1,0.42759,0.313296,2.28695,2.36275
0.213,1,0.421811,0.309832,2.28863,2.35473
0.215,1,0.415193,0.305703,2.29229,2.34544
0.217,1,0.408538,0.301262,2.2878,2.33598
0.219,1,0.401611,0.296104,2.2429,2.32602
0.221,1,0.394935,0.291299,2.24577,2.31629
0.223,1,0.388219,0.286253,2.24317,2.30638
0.225,1,0.381049,0.280517,2.23904,2.29566
0.227,1,0.373343,0.274532,2.19464,2.28396
0.229,1,0.36591,0.268515,2.1904,2.27251
0.231,1,0.35877,0.262595,2.19934,2.26134
0.233,1,0.351083,0.255881,2.19592,2.24913
0.235,1,0.342981,0.249344,2.18159,2.23604
0.237,1,0.335297,0.242276,2.12494,2.22341
0.239,1,0.327347,0.236098,2.13686,2.21011
0.241,1,0.31935,0.228854,2.13398,2.19648
0.243,1,0.31085,0.221283,2.07635,2.18172
0.245,1,0.302369,0.213953,2.07459,2.16668
0.247,1,0.294714,0.206757,2.05649,2.15284
0.249,1,0.286287,0.199835,2.05424,2.13728
0.251,1,0.277531,0.191503,2.01491,2.12075
0.253,1,0.269097,0.184312,1.99771,2.10445
0.255,1,0.261316,0.176893,1.99533,2.08907
0.257,1,0.252047,0.168878,1.99293,2.07029
0.259,1,0.243509,0.160799,1.93804,2.05253
0.261,1,0.235969,0.154164,1.94759,2.03646
0.263,1,0.227447,0.146071,1.88905,2.01782
0.265,1,0.218282,0.138341,1.9031,1.99717
0.267,1,0.210647,0.130748,1.84434,1.97948
0.269,1,0.201518,0.122671,1.84023,1.95767
0.271,1,0.194177,0.115646,1.83953,1.93959
0.273,1,0.185977,0.107806,1.78396,1.91879
0.275,1,0.178012,0.100616,1.78478,1.8979
0.277,1,0.170017,0.0932938,1.76031,1.87622
0.279,1,0.1624,0.0861773,1.72532,1.85485
0.281,1,0.154863,0.0789192,1.66535,1.83294
0.283,1,0.147411,0.0720011,1.65141,1.81048
0.285,1,0.139808,0.0650329,1.64198,1.78667
0.287,1,0.133184,0.0587351,1.58596,1.76512
0.289,1,0.126568,0.0523529,1.58203,1.74278
0.291,1,0.120122,0.0464404,1.59142,1.72015
0.293,1,0.11453,0.0413662,1.5887,1.69978
0.295,1,0.109114,0.0362256,1.60163,1.67931
0.297,1,0.103502,0.031156,1.59958,1.65729
0.299,1,0.0977642,0.0257817,1.5919,1.63383
0.301,1,0.0920256,0.0205755,1.55571,1.60931
0.303,1,0.0869574,0.0155451,1.58877,1.58668
0.305,1,0.0819738,0.0107647,1.59388,1.56344
0.307,1,0.0770333,0.00652834,1.57758,1.53933
0.309,1,0.0726234,0.00225671,1.58435,1.51681
0.311,1,0.0684602,-0.00164142,1.59905,1.49459
0.313,1,0.0646119,-0.00522665,1.55798,1.47313
0.315,1,0.0610107,-0.00841481,1.56115,1.45216
0.317,1,0.0578251,-0.0113721,1.56967,1.43282
0.319,1,0.0550778,-0.014108,1.54391,1.41549
0.321,1,0.0524604,-0.0163125,1.55362,1.39836
0.323,1,0.0503615,-0.0183629,1.55664,1.38416
0.325,1,0.0484018,-0.0198828,1.57471,1.37049
0.327,1,0.0469851,-0.0212649,1.53928,1.36035
0.329,1,0.0458031,-0.0222006,1.54945,1.35172
0.331,1,0.045021,-0.0228061,1.55253,1.34591
0.333,1,0.0448492,-0.0230474,1.55161,1.34462
0.335,1,0.044526,-0.0227639,1.55114,1.34219
0.337,1,0.0452106,-0.0222853,1.5462,1.34732
0.339,1,0.0460856,-0.0208447,1.60001,1.35379
0.341,1,0.0475412,-0.0195938,1.58912,1.36436
0.343,1,0.0486252,-0.0178931,1.58331,1.37207
0.345,1,0.0504596,-0.0164822,1.58287,1.38483
0.347,1,0.0520665,-0.0143617,1.58245,1.39573
0.349,1,0.0548324,-0.0116359,1.64278,1.41391
0.351,1,0.057704,-0.0084712,1.64236,1.43207
0.353,1,0.0603857,-0.00548343,1.62568,1.44842
0.355,1,0.0637388,-0.00216564,1.68231,1.46812
0.357,1,0.067148,0.00160257,1.68173,1.48737
0.359,1,0.0712422,0.00549355,1.68139,1.50954
0.361,1,0.0748436,0.0094242,1.72677,1.52827
0.363,1,0.0791541,0.0139511,1.72633,1.54981
0.365,1,0.0834176,0.0183433,1.72607,1.57028
0.367,1,0.087846,0.022799,1.77608,1.59071
0.369,1,0.093196,0.0282089,1.76149,1.6144
0.371,1,0.0978396,0.0332687,1.76096,1.63414
0.373,1,0.10283,0.0383319,1.80051,1.6546
0.375,1,0.108203,0.0437998,1.84376,1.6758
0.377,1,0.113671,0.0497663,1.82675,1.69658
0.379,1,0.11899,0.0550461,1.87325,1.71609
0.381,1,0.124602,0.0608749,1.87286,1.73597
0.383,1,0.130539,0.0670047,1.85747,1.75629
0.385,1,0.135989,0.0729124,1.91007,1.77434
