x,rho,E,F,T,Tr
0.001,1,15.2904,-15.0866,5.7787,5.77785
0.003,1,15.4425,-15.0643,5.79301,5.79216
0.005,1,15.6084,-15.0552,5.80852,5.80766
0.007,1,15.7748,-15.046,5.82394,5.82308
0.009,1,15.9416,-15.0367,5.83927,5.83841
0.011,1,16.1087,-15.0272,5.85453,5.85365
0.013,1,16.2763,-15.0176,5.86969,5.86881
0.015,1,16.4442,-15.0078,5.88478,5.88389
0.017,1,16.6125,-14.9979,5.89978,5.89889
0.019,1,16.7811,-14.9879,5.9147,5.9138
0.021,1,16.9501,-14.9777,5.92954,5.92864
0.023,1,17.1195,-14.9674,5.94429,5.94339
0.025,1,17.2892,-14.9569,5.95897,5.95806
0.027,1,17.4592,-14.9464,5.97357,5.97266
0.029,1,17.6295,-14.9357,5.98809,5.98717
0.031,1,17.8002,-14.9248,6.00253,6.00161
0.033,1,17.9712,-14.9139,6.0169,6.01597
0.035,1,18.1425,-14.9028,6.03118,6.03025
0.037,1,18.3141,-14.8916,6.04539,6.04446
0.039,1,18.486,-14.8803,6.05953,6.0586
0.041,1,18.6582,-14.8689,6.07359,6.07266
0.043,1,18.8306,-14.8574,6.08758,6.08664
0.045,1,19.0034,-14.8457,6.1015,6.10056
0.047,1,19.1765,-14.8339,6.11535,6.1144
0.049,1,19.3498,-14.822,6.12912,6.12817
0.051,1,19.5234,-14.8099,6.14283,6.14187
0.053,1,19.6973,-14.7977,6.15646,6.1555
0.055,1,19.8715,-14.7854,6.17003,6.16906
0.057,1,20.046,-14.7729,6.18353,6.18256
0.059,1,20.2207,-14.7603,6.19696,6.19599
0.061,1,20.3957,-14.7476,6.21033,6.20935
0.063,1,20.571,-14.7347,6.22363,6.22265
0.065,1,20.7465,-14.7217,6.23687,6.23588
0.067,1,20.9223,-14.7085,6.25004,6.24905
0.069,1,21.0984,-14.6952,6.26315,6.26215
0.071,1,21.2747,-14.6818,6.27619,6.27519
0.073,1,21.4512,-14.6682,6.28918,6.28817
0.075,1,21.628,-14.6545,6.30209,6.30109
0.077,1,21.805,-14.6406,6.31495,6.31394
0.079,1,21.9823,-14.6267,6.32775,6.32673
0.081,1,22.1597,-14.6125,6.34048,6.33946
0.083,1,22.3374,-14.5983,6.35315,6.35213
0.085,1,22.5153,-14.584,6.36576,6.36474
0.087,1,22.6933,-14.5695,6.37831,6.37729
0.089,1,22.8716,-14.5549,6.3908,6.38977
0.091,1,23.05,-14.5402,6.40322,6.4022
0.093,1,23.2286,-14.5254,6.41559,6.41457
0.095,1,23.4074,-14.5105,6.4279,6.42687
0.097,1,23.5863,-14.4955,6.44014,6.43912
0.099,1,23.7653,-14.4804,6.45233,6.4513
0.101,1,23.9445,-14.4653,6.46446,6.46343
0.103,1,24.1238,-14.45,6.47652,6.4755
0.105,1,24.3033,-14.4347,6.48853,6.48751
0.107,1,24.4829,-14.4192,6.50048,6.49946
0.109,1,24.6626,-14.4037,6.51238,6.51135
0.111,1,24.8424,-14.3881,6.52421,6.52319
0.113,1,25.0223,-14.3725,6.53599,6.53497
0.115,1,25.2024,-14.3567,6.54772,6.54669
0.117,1,25.3825,-14.3408,6.55938,6.55836
0.119,1,25.5628,-14.3249,6.571,6.56997
0.121,1,25.7431,-14.3089,6.58256,6.58153
0.123,1,25.9236,-14.2927,6.59406,6.59303
0.125,1,26.1042,-14.2765,6.60552,6.60449
0.127,1,26.2849,-14.2602,6.61692,6.61589
0.129,1,26.4657,-14.2437,6.62827,6.62723
0.131,1,26.6466,-14.2272,6.63957,6.63853
0.133,1,26.8276,-14.2105,6.65081,6.64978
0.135,1,27.0088,-14.1937,6.66201,6.66097
0.137,1,27.19,-14.1767,6.67316,6.67212
0.139,1,27.3714,-14.1597,6.68426,6.68322
0.141,1,27.5528,-14.1425,6.69532,6.69427
0.143,1,27.7344,-14.1252,6.70632,6.70527
0.145,1,27.9161,-14.1077,6.71728,6.71623
0.147,1,28.0979,-14.0901,6.72819,6.72713
0.149,1,28.2798,-14.0723,6.73906,6.73799
0.151,1,28.4618,-14.0545,6.74987,6.74881
0.153,1,28.6439,-14.0364,6.76065,6.75958
0.155,1,28.8261,-14.0182,6.77137,6.7703
0.157,1,29.0084,-13.9999,6.78205,6.78098
0.159,1,29.1908,-13.9815,6.79269,6.79161
0.161,1,29.3733,-13.9629,6.80328,6.8022
0.163,1,29.5558,-13.9441,6.81383,6.81275
