x,rho,E,F,T,Tr
0.001,1,0.00901884,0.00220026,6.53949,0.900428
0.003,1,0.00682718,8.74891e-06,6.53945,0.839889
0.005,1,0.00681845,2.02919e-08,6.53945,0.83962
0.007,1,0.00681843,3.02529e-11,6.53945,0.83962
0.009,1,0.00681843,3.00668e-14,6.53945,0.83962
0.011,1,0.00681843,1.99212e-17,6.53945,0.83962
0.013,1,0.00681843,8.67348e-21,6.53945,0.83962
0.015,1,0.00681843,0,6.53945,0.83962
0.017,1,0.00681843,0,6.53945,0.83962
0.019,1,0.00681843,0,6.53945,0.83962
0.021,1,0.00681843,0,6.53945,0.83962
0.023,1,0.00681843,0,6.53945,0.83962
0.025,1,0.00681843,0,6.53945,0.83962
0.027,1,0.00681843,0,6.53945,0.83962
0.029,1,0.00681843,0,6.53945,0.83962
0.031,1,0.00681843,0,6.53945,0.83962
0.033,1,0.00681843,0,6.53945,0.83962
0.035,1,0.00681843,0,6.53945,0.83962
0.037,1,0.00681843,0,6.53945,0.83962
0.039,1,0.00681843,0,6.53945,0.83962
0.041,1,0.00681843,0,6.53945,0.83962
0.043,1,0.00681843,0,6.53945,0.83962
0.045,1,0.00681843,0,6.53945,0.83962
0.047,1,0.00681843,0,6.53945,0.83962
0.049,1,0.00681843,0,6.53945,0.83962
0.051,1,0.00681843,0,6.53945,0.83962
0.053,1,0.00681843,0,6.53945,0.83962
0.055,1,0.00681843,0,6.53945,0.83962
0.057,1,0.00681843,0,6.53945,0.83962
0.059,1,0.00681843,0,6.53945,0.83962
0.061,1,0.00681843,0,6.53945,0.83962
0.063,1,0.00681843,0,6.53945,0.83962
0.065,1,0.00681843,0,6.53945,0.83962
0.067,1,0.00681843,0,6.53945,0.83962
0.069,1,0.00681843,0,6.53945,0.83962
0.071,1,0.00681843,0,6.53945,0.83962
0.073,1,0.00681843,0,6.53945,0.83962
0.075,1,0.00681843,0,6.53945,0.83962
0.077,1,0.00681843,0,6.53945,0.83962
0.079,1,0.00681843,0,6.53945,0.83962
0.081,1,0.00681843,0,6.53945,0.83962
0.083,1,0.00681843,0,6.53945,0.83962
0.085,1,0.00681843,0,6.53945,0.83962
0.087,1,0.00681843,0,6.53945,0.83962
0.089,1,0.00681843,0,6.53945,0.83962
0.091,1,0.00681843,0,6.53945,0.83962
0.093,1,0.00681843,0,6.53945,0.83962
0.095,1,0.00681843,0,6.53945,0.83962
0.097,1,0.00681843,0,6.53945,0.83962
0.099,1,0.00681843,0,6.53945,0.83962
0.101,1,0.00681843,0,6.53945,0.83962
0.103,1,0.00681843,0,6.53945,0.83962
0.105,1,0.00681843,0,6.53945,0.83962
0.107,1,0.00681843,0,6.53945,0.83962
0.109,1,0.00681843,0,6.53945,0.83962
0.111,1,0.00681843,0,6.53945,0.83962
0.113,1,0.00681843,0,6.53945,0.83962
0.115,1,0.00681843,0,6.53945,0.83962
0.117,1,0.00681843,0,6.53945,0.83962
0.119,1,0.00681843,0,6.53945,0.83962
0.121,1,0.00681843,0,6.53945,0.83962
0.123,1,0.00681843,0,6.53945,0.83962
0.125,1,0.00681843,0,6.53945,0.83962
0.127,1,0.00681843,0,6.53945,0.83962
0.129,1,0.00681843,0,6.53945,0.83962
0.131,1,0.00681843,0,6.53945,0.83962
0.133,1,0.00681843,0,6.53945,0.83962
0.135,1,0.00681843,0,6.53945,0.83962
0.137,1,0.00681843,0,6.53945,0.83962
0.139,1,0.00681843,0,6.53945,0.83962
0.141,1,0.00681843,0,6.53945,0.83962
