E,F_x,F_y,T,Tr
8.575,0,0,5,5
8.575,0,0,5,5
8.575,0,0,5,5
8.575,0,0,5,5
8.575,0,0,5,5
9.60806,0.867771,0,5,5.14423
8.575,0,0,5,5
8.575,0,0,5,5
8.575,0,-2.77556e-17,5,5
8.575,0,0,5,5
9.60806,0.867771,0,5,5.14423
8.575,0,0,5,5
8.575,0,0,5,5
8.575,0,0,5,5
8.575,0,0,5,5
8.575,0,0,5,5
8.575,0,0,5,5
8.575,0,0,5,5
8.575,0,2.77556e-17,5,5
8.575,0,0,5,5
8.575,0,0,5,5
8.575,0,0,5,5
8.575,0,0,5,5
8.575,0,0,5,5
8.575,0,0,5,5
