[0x00002c40] | Fusion               | INFO  | 2020-07-21 12:34:13,934 | UserData:   = "C:\Users\Roussel\AppData\Roaming\Blackmagic Design\DaVinci Resolve\Support\Fusion"
[0x00002c40] | Fusion               | INFO  | 2020-07-21 12:34:13,934 | Profiles:   = "UserData:Profiles\"
[0x00002c40] | Fusion               | INFO  | 2020-07-21 12:34:14,337 | Module Handle 0000023610970000 fusiongraphics
[0x00000c1c] | UI.GLContext         | INFO  | 2020-07-21 12:34:14,459 | Creating shared OpenGL context for this thread (3 total).
[0x00000c1c] | UI.GLIO              | INFO  | 2020-07-21 12:34:14,527 | OpenGL I/O worker thread ready.
[0x00002c40] | UI.GLIO              | INFO  | 2020-07-21 12:34:14,527 | OpenGL I/O setup done.
[0x00002930] | UI.GLContext         | INFO  | 2020-07-21 12:34:14,528 | Creating shared OpenGL context for this thread (4 total).
[0x00002930] | UI.Scopes            | INFO  | 2020-07-21 12:34:14,594 | Initialized GPU Scopes Manager on device 'GeForce GTX 1060'
[0x00002c40] | UI                   | WARN  | 2020-07-21 12:34:14,777 | Failed to find value '0' in combo-box
[0x00002c40] | DbCommon2            | INFO  | 2020-07-21 12:34:14,992 | Sm2SysIdEntry is not supported in disk database (xml) mode
[0x00002c40] | UI                   | WARN  | 2020-07-21 12:34:16,019 | Failed to load media metadata preset list or the list is empty.
[0x00002c40] | UI                   | WARN  | 2020-07-21 12:34:16,029 | Failed to load media metadata preset list or the list is empty.
[0x00002c40] | UI.ActionManager     | WARN  | 2020-07-21 12:34:16,256 | Action [fairlightAutomationFollowsEdit] is not a global action
[0x00004df0] | SyManager            | WARN  | 2020-07-21 12:34:16,991 | socket failed to connect to server, error: 10061

[0x00002c40] | UI                   | WARN  | 2020-07-21 12:34:17,177 | Failed to load media metadata preset list or the list is empty.
[0x00002c40] | UI                   | WARN  | 2020-07-21 12:34:17,194 | Failed to load media metadata preset list or the list is empty.
[0x00002c40] | UI                   | WARN  | 2020-07-21 12:34:17,555 | Failed to load media metadata preset list or the list is empty.
[0x00002c40] | UI                   | WARN  | 2020-07-21 12:34:17,575 | Failed to load media metadata preset list or the list is empty.
[0x00002c40] | Fusion               | INFO  | 2020-07-21 12:34:17,610 | Module Handle 000002360F170000 fusionsystem
[0x00002c40] | Fusion               | INFO  | 2020-07-21 12:34:17,618 | Module Handle 000002361D620000 fusionoperators
[0x00002c40] | Fusion               | INFO  | 2020-07-21 12:34:17,622 | Module Handle 00000236153D0000 fusioncontrols
[0x00002c40] | Fusion               | INFO  | 2020-07-21 12:34:17,634 | Module Handle 0000023615600000 3d.plugin
[0x00002c40] | Fusion               | INFO  | 2020-07-21 12:34:17,636 | Module Handle 000002361DEC0000 alembic.plugin
[0x00002c40] | Fusion               | INFO  | 2020-07-21 12:34:17,639 | Module Handle 0000023612E50000 dimension.plugin
[0x00002c40] | Fusion               | INFO  | 2020-07-21 12:34:17,644 | Module Handle 000002361E1E0000 fbx.plugin
[0x00002c40] | Fusion               | INFO  | 2020-07-21 12:34:17,646 | Module Handle 000002358E850000 fuses.plugin
[0x00002c40] | Fusion               | INFO  | 2020-07-21 12:34:17,648 | Module Handle 00000235F9D80000 opencolorio.plugin
[0x00002c40] | Fusion               | INFO  | 2020-07-21 12:34:17,649 | Module Handle 00000235CD590000 openfx.plugin
[0x00002c40] | Fusion               | INFO  | 2020-07-21 12:34:17,652 | Module Handle 000002359BEA0000 openvr.plugin
[0x00002c40] | Fusion               | INFO  | 2020-07-21 12:34:17,654 | Module Handle 00000235F9A90000 paint.plugin
[0x00002c40] | Fusion               | INFO  | 2020-07-21 12:34:17,657 | Module Handle 00000236158B0000 particles.plugin
[0x00002c40] | Fusion               | INFO  | 2020-07-21 12:34:17,659 | Module Handle 000002361EDB0000 text.plugin
[0x00002c40] | Fusion               | INFO  | 2020-07-21 12:34:17,661 | Module Handle 00000235F2920000 utilities.plugin
