x_min,x_max,y_min,y_max,N,M,c,a,C_v,CFL,precision,t_0,t_f,step_count,rho_expr,sigma_a_expr,sigma_c_expr,E_0_expr,F_0_x_expr,F_0_y_expr,T_0_expr,E_u_expr,F_u_x_expr,F_u_y_expr,T_u_expr,E_d_expr,F_d_x_expr,F_d_y_expr,T_d_expr,E_l_expr,F_l_x_expr,F_l_y_expr,T_l_expr,E_r_expr,F_r_x_expr,F_r_y_expr,T_r_expr,rho_attr,rho,E_f,F_f_x,F_f_y,T_f,E_u,F_u,T_u,E_d,F_d,T_d,E_l,F_l,T_l,E_r,F_r,T_r
0,1,0,1,5,5,299,0.01372,0.14361,0.5,1e-06,0,0.0075,23,"crenau(0.7,0.5,0.1,10)","rho*T","rho*T","0.01372*(5^4)","0","0","5","neumann","neumann","neumann","neumann","neumann","neumann","neumann","neumann","ponctuel(0.4,0.6)","0","0","5","neumann","neumann","neumann","neumann","[(0.7, 0.5, 0.1, 10)]","[[0.1, 0.1, 0.1, 0.1, 0.1], [0.1, 0.1, 0.1, 10, 0.1], [0.1, 0.1, 0.1, 10, 0.1], [0.1, 0.1, 0.1, 10, 0.1], [0.1, 0.1, 0.1, 0.1, 0.1]]","[[8.76663, 8.83874, 8.54053, 8.50943, 8.5861], [7.55043, 8.91337, 8.83319, 8.5573, 8.59283], [7.54522, 8.90996, 8.83338, 8.55635, 8.58445], [8.76405, 8.79591, 8.52013, 8.57284, 8.58835], [8.73871, 8.58097, 8.47798, 8.57857, 8.60167]]","[[0.00365462, 0.100639, -0.0301872, -0.0434753, -0.00286047], [-0.735008, 0.427854, 0.178174, -0.00306402, -0.00159506], [-0.739405, 0.42535, 0.180486, -0.00261376, -0.0015059], [-0.00458148, 0.103055, 0.00874291, -0.00449447, 0.000299579], [0.0162841, -0.00780674, -0.0526855, -0.0105047, 0.00987631]]","[[-0.240745, -0.127466, 0.0322414, 0.00145808, 0.00483624], [-0.117796, -0.13568, -0.000166738, 0.000433203, 0.00395767], [0.127479, 0.118307, -0.000728665, -0.000353079, 0.00127277], [0.25535, 0.143232, -0.0237283, -0.000977024, -0.000461582], [0.121236, -0.0139878, -0.046902, -0.00116259, 0.00105325]]","[[5.0536, 5.00931, 4.97515, 4.99811, 5.00584], [5.0465, 5.09071, 4.99024, 4.99707, 5], [5.04587, 5.093, 4.9914, 4.99669, 5], [5.0514, 5.0104, 4.97552, 5.00191, 5], [5.0057, 4.98319, 4.99152, 5.00204, 5.00023]]","[[8.575, 8.575, 8.575, 8.575, 8.575], [8.575, 8.575, 8.575, 8.575, 8.575], [8.575, 8.575, 8.575, 8.575, 8.575], [8.575, 8.575, 8.575, 8.575, 8.575], [8.68263, 8.575, 8.575, 8.575, 8.575], [8.76768, 8.6617, 8.575, 8.575, 8.575], [8.72031, 8.75239, 8.63022, 8.575, 8.575], [8.55903, 8.73851, 8.70946, 8.59401, 8.575], [8.43213, 8.61053, 8.72894, 8.63063, 8.58224], [8.46347, 8.48101, 8.65034, 8.65543, 8.59829], [8.62199, 8.47003, 8.53402, 8.64061, 8.6128], [8.74823, 8.58192, 8.48303, 8.59317, 8.61283], [8.71465, 8.69874, 8.53946, 8.55229, 8.5974], [8.55222, 8.69979, 8.64046, 8.55222, 8.58011], [8.42125, 8.58108, 8.68138, 8.58824, 8.57653], [8.45148, 8.45979, 8.61951, 8.6214, 8.5887], [8.61027, 8.45747, 8.51623, 8.61706, 8.60324], [8.73644, 8.57597, 8.47573, 8.57904, 8.60465], [8.70298, 8.69577, 8.53919, 8.54559, 8.59077], [8.54306, 8.69717, 8.64293, 8.55056, 8.57496], [8.41739, 8.57903, 8.68327, 8.58904, 8.57261], [8.45317, 8.4602, 8.62006, 8.62246, 8.58556], [8.6143, 8.46112, 8.51688, 8.61728, 8.60034]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0.0903997, 0, 0, 0, 0], [0.190337, 0.0556259, 0, 0, 0], [0.184458, 0.124939, 0.0328716, 0, 0], [0.0602337, 0.129537, 0.0843679, 0.00984998, 0], [0.101985, 0.0551685, 0.102972, 0.0269828, 0.005779], [0.121553, 0.0653648, 0.0593936, 0.0351825, 0.0187665], [0.00569019, 0.0829662, 0.0273383, 0.0225333, 0.0305892], [0.130088, 0.0161194, 0.0650542, 0.00373631, 0.0302], [0.145522, 0.0812797, 0.0372837, 0.0207238, 0.0162318], [0.0302325, 0.0959395, 0.0280049, 0.015279, 0.00633488], [0.117344, 0.0205412, 0.0630034, 0.00579176, 0.0112067], [0.133911, 0.0756778, 0.0318923, 0.0192188, 0.00636264], [0.0168816, 0.0924192, 0.0359283, 0.0113481, 0.00964159], [0.122002, 0.0165261, 0.0709474, 0.0107087, 0.0103916], [0.13611, 0.0749805, 0.039018, 0.0250342, 0.00088957], [0.0202955, 0.0898971, 0.0278949, 0.0173486, 0.0145429], [0.122648, 0.0141568, 0.0626057, 0.00499711, 0.0180284], [0.135325, 0.0793915, 0.0306985, 0.0189462, 0.00942031], [0.0161942, 0.0935918, 0.0368449, 0.0112434, 0.00833527]]","[[5, 5, 5, 5, 5], [5, 5, 5, 5, 5], [5, 5, 5, 5, 5], [5, 5, 5, 5, 5], [5, 5, 5, 5, 5], [5.01561, 5, 5, 5, 5], [5.02785, 5.01258, 5, 5, 5], [5.02105, 5.02565, 5.00803, 5, 5], [4.99768, 5.02565, 5.01948, 5, 5], [4.97905, 5.00518, 5.01948, 5.00809, 5], [4.97905, 4.98625, 5.01095, 5.00809, 5], [5.00682, 4.98625, 4.99403, 5.00809, 5.0055], [5.02505, 5.001, 4.98654, 5.00265, 5.0055], [5.02505, 5.01793, 4.99481, 4.99669, 5.0055], [4.99669, 5.01793, 5.00951, 4.99669, 5.0055], [4.97745, 5.0009, 5.01543, 5.00193, 5.00023], [4.97745, 4.98313, 5.00648, 5.00193, 5.00023], [5.00512, 4.98313, 4.99142, 5.00193, 5.00023], [5.02336, 5.00013, 4.98547, 5.00193, 5.00023], [5.02336, 5.0175, 4.99477, 4.99571, 5.00023], [4.99535, 5.0175, 5.00986, 4.99571, 5.00023], [4.97688, 5.0006, 5.0157, 5.00204, 5.00023], [4.98214, 4.98319, 5.00656, 5.00204, 5.00023]]","[[8.575, 8.575, 8.575, 8.575, 8.575], [8.575, 8.575, 8.575, 8.575, 8.575], [8.575, 8.575, 8.575, 8.575, 8.575], [8.82079, 8.575, 8.575, 8.575, 8.575], [8.9595, 8.74116, 8.575, 8.575, 8.575], [8.77489, 8.88974, 8.67339, 8.575, 8.575], [8.40798, 8.81509, 8.80387, 8.6102, 8.575], [8.21126, 8.55088, 8.81507, 8.67372, 8.58815], [8.38622, 8.33879, 8.66203, 8.70804, 8.61559], [8.76154, 8.38487, 8.46837, 8.6691, 8.63683], [8.96435, 8.63872, 8.41015, 8.58025, 8.63046], [8.79318, 8.84232, 8.53436, 8.51675, 8.59879], [8.41844, 8.78939, 8.70895, 8.53232, 8.56896], [8.21423, 8.53014, 8.7551, 8.60493, 8.56714], [8.38413, 8.32202, 8.62465, 8.65838, 8.59251], [8.75343, 8.3736, 8.44744, 8.63763, 8.61796], [8.9482, 8.63135, 8.40218, 8.563, 8.61696], [8.77209, 8.83476, 8.53478, 8.50974, 8.5898], [8.40062, 8.78026, 8.71173, 8.53177, 8.56328], [8.20698, 8.52256, 8.75602, 8.60695, 8.56359], [8.38715, 8.32063, 8.62366, 8.65988, 8.58986], [8.75912, 8.37917, 8.44759, 8.63746, 8.61514], [8.94876, 8.6392, 8.40578, 8.56201, 8.61354]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0.206352, 0, 0, 0, 0], [0.387681, 0.102877, 0, 0, 0], [0.301439, 0.214082, 0.0584807, 0, 0], [0.0568717, 0.188754, 0.142151, 0.0181279, 0], [0.288921, 0.0570233, 0.157549, 0.0474091, 0.0106677], [0.241472, 0.16162, 0.0737257, 0.0568888, 0.0334292], [0.0602613, 0.155759, 0.0794052, 0.0291004, 0.0516187], [0.310635, 0.0151488, 0.120665, 0.0170422, 0.0467863], [0.258261, 0.165013, 0.0461714, 0.0410975, 0.0213473], [0.0595332, 0.158717, 0.0719025, 0.0231451, 0.0176937], [0.302656, 0.0187629, 0.114953, 0.0173619, 0.0213961], [0.248585, 0.165246, 0.0415525, 0.0375287, 0.00613601], [0.0592051, 0.158399, 0.0801251, 0.0173352, 0.0194814], [0.303709, 0.0106504, 0.121834, 0.0236428, 0.0194877], [0.245625, 0.16152, 0.0462951, 0.0443821, 0.00484826], [0.0659744, 0.152096, 0.0721069, 0.0241712, 0.026859], [0.308302, 0.0182415, 0.112543, 0.0169958, 0.0287461], [0.246609, 0.169109, 0.0371517, 0.0371982, 0.0105678], [0.0647711, 0.157944, 0.0827938, 0.0168457, 0.0184687], [0.305145, 0.0124945, 0.121873, 0.0238212, 0.0190567]]","[[5, 5, 5, 5, 5], [5, 5, 5, 5, 5], [5, 5, 5, 5, 5], [5, 5, 5, 5, 5], [5.03543, 5, 5, 5, 5], [5.05512, 5.02403, 5, 5, 5], [5.0289, 5.04525, 5.01427, 5, 5], [4.9755, 5.03464, 5.03302, 5.00512, 5], [4.94613, 4.9965, 5.03302, 5.01432, 5], [4.97224, 4.96522, 5.01265, 5.01432, 5.0059], [5.02694, 4.97205, 4.9844, 5.01432, 5.0059], [5.0558, 5.00924, 4.9758, 5.00077, 5.0059], [5.03152, 5.0385, 4.99405, 4.99149, 5.0059], [4.97705, 5.03097, 5.0194, 4.99149, 4.99912], [4.94658, 4.99347, 5.02605, 5.00435, 4.99912], [4.97192, 4.96273, 5.00723, 5.01211, 4.99912], [5.02578, 4.97037, 4.98132, 5.01211, 5.00625], [5.05352, 5.00817, 4.97462, 4.99826, 5.00625], [5.0285, 5.03743, 4.99412, 4.99046, 5.00625], [4.97442, 5.02966, 5.0198, 4.99046, 4.99829], [4.94549, 4.99236, 5.02618, 5.00464, 4.99829], [4.97237, 4.96252, 5.00709, 5.01232, 4.99829], [5.02659, 4.9712, 4.98134, 5.01232, 5.00584]]","[[8.575, 8.575, 8.575, 8.575, 8.575], [8.575, 8.575, 8.575, 8.575, 8.575], [8.575, 9.60806, 9.60806, 8.575, 8.575], [8.82079, 9.89674, 9.89674, 8.82079, 8.575], [8.9595, 8.91886, 8.91886, 8.9501, 8.68263], [8.77489, 7.57569, 7.57156, 8.77926, 8.76768], [8.40798, 7.20509, 7.20788, 8.42816, 8.72031], [8.21126, 8.20071, 8.20842, 8.23591, 8.55903], [8.38622, 9.57554, 9.58422, 8.39612, 8.43213], [8.76154, 9.95911, 9.96171, 8.7527, 8.46347], [8.96435, 8.97101, 8.96684, 8.94905, 8.62199], [8.79318, 7.60278, 7.59635, 8.78773, 8.74823], [8.41844, 7.22788, 7.22521, 8.42668, 8.71465], [8.21423, 8.22179, 8.22439, 8.22502, 8.55222], [8.38413, 9.57904, 9.5831, 8.38303, 8.42125], [8.75343, 9.93203, 9.93234, 8.73839, 8.45148], [8.9482, 8.92564, 8.92112, 8.93193, 8.61027], [8.77209, 7.56935, 7.56407, 8.76898, 8.73644], [8.40062, 7.22751, 7.22643, 8.41236, 8.70298], [8.20698, 8.2458, 8.24979, 8.22072, 8.54306], [8.38715, 9.59764, 9.60253, 8.38794, 8.41739], [8.75912, 9.92371, 9.92436, 8.74517, 8.45317], [8.94876, 8.89789, 8.89347, 8.93322, 8.6143]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0.867771, 0.867771, 0, 0], [0.206352, 1.25754, 1.25754, 0.206352, 0], [0.387681, 0.602038, 0.602038, 0.395609, 0.0903997], [0.301439, 0.670622, 0.671368, 0.3009, 0.190337], [0.0568717, 1.15501, 1.15476, 0.0640099, 0.184458], [0.288921, 0.553512, 0.555881, 0.317613, 0.0602337], [0.241472, 0.672193, 0.677196, 0.257494, 0.101985], [0.0602613, 1.12053, 1.11686, 0.0710922, 0.121553], [0.310635, 0.512901, 0.504268, 0.33586, 0.00569019], [0.258261, 0.722251, 0.728826, 0.273475, 0.130088], [0.0595332, 1.15745, 1.15898, 0.0664971, 0.145522], [0.302656, 0.526424, 0.52337, 0.325404, 0.0302325], [0.248585, 0.712711, 0.718522, 0.260973, 0.117344], [0.0592051, 1.13766, 1.13882, 0.0708397, 0.133911], [0.303709, 0.504259, 0.502833, 0.329872, 0.0168816], [0.245625, 0.726264, 0.732386, 0.261183, 0.122002], [0.0659744, 1.14697, 1.14727, 0.0731381, 0.13611], [0.308302, 0.504586, 0.50064, 0.33062, 0.0202955], [0.246609, 0.732859, 0.738416, 0.258407, 0.122648], [0.0647711, 1.13545, 1.13631, 0.0765071, 0.135325], [0.305145, 0.485578, 0.48385, 0.330916, 0.0161942]]","[[5, 5, 5, 5, 5], [5, 5, 5, 5, 5], [5, 5, 5, 5, 5], [5, 5.14415, 5.14415, 5, 5], [5.03543, 5.18242, 5.18242, 5.03543, 5], [5.05512, 5.04946, 5.04946, 5.05379, 5.01561], [5.0289, 4.84763, 4.84697, 5.02953, 5.02785], [4.9755, 4.78713, 4.78759, 4.97849, 5.02105], [4.94613, 4.94442, 4.94558, 4.94984, 4.99768], [4.97224, 5.13977, 5.14093, 4.9737, 4.97905], [5.02694, 5.19056, 5.1909, 5.02567, 4.97905], [5.0558, 5.05683, 5.05624, 5.05364, 5.00682], [5.03152, 4.85196, 4.85093, 5.03074, 5.02505], [4.97705, 4.79091, 4.79047, 4.97827, 5.02505], [4.94658, 4.9476, 4.94799, 4.9482, 4.99669], [4.97192, 5.14024, 5.14078, 4.97176, 4.97745], [5.02578, 5.18703, 5.18707, 5.02362, 4.97745], [5.05352, 5.05043, 5.04979, 5.05122, 5.00512], [5.0285, 4.84662, 4.84577, 5.02805, 5.02336], [4.97442, 4.79084, 4.79067, 4.97615, 5.02336], [4.94549, 4.9512, 4.9518, 4.94755, 4.99535], [4.97237, 5.14273, 5.14339, 4.97249, 4.97688], [5.02659, 5.18595, 5.18603, 5.02459, 4.98214]]","[[8.575, 8.575, 8.575, 8.575, 8.575], [8.575, 8.575, 8.575, 8.575, 8.575], [8.575, 8.575, 8.575, 8.575, 8.575], [8.575, 8.575, 8.575, 8.575, 8.575], [8.575, 8.575, 8.575, 8.575, 8.575], [8.575, 8.575, 8.575, 8.575, 8.575], [8.575, 8.57691, 8.5769, 8.575, 8.575], [8.58815, 8.58124, 8.58126, 8.57631, 8.575], [8.61559, 8.5886, 8.58582, 8.57946, 8.58224], [8.63683, 8.59798, 8.58849, 8.58466, 8.59829], [8.63046, 8.60538, 8.59021, 8.59127, 8.6128], [8.59879, 8.60676, 8.59351, 8.59748, 8.61283], [8.56896, 8.60219, 8.59896, 8.60097, 8.5974], [8.56714, 8.59631, 8.60375, 8.60071, 8.58011], [8.59251, 8.59427, 8.6043, 8.59791, 8.57653], [8.61796, 8.59688, 8.60009, 8.59516, 8.5887], [8.61696, 8.60006, 8.59449, 8.59423, 8.60324], [8.5898, 8.5991, 8.59178, 8.59463, 8.60465], [8.56328, 8.59349, 8.59312, 8.59444, 8.59077], [8.56359, 8.58747, 8.59558, 8.59239, 8.57496], [8.58986, 8.58584, 8.5952, 8.5892, 8.57261], [8.61514, 8.58913, 8.59105, 8.58695, 8.58556], [8.61354, 8.59305, 8.58614, 8.58693, 8.60034]]","[[0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0, 0, 0, 0], [0, 0.00102779, 0.00102188, 0, 0], [0.0106677, 0.00332276, 0.00332915, 0.000519817, 0], [0.0334292, 0.00558666, 0.00557997, 0.00177511, 0.005779], [0.0516187, 0.00724915, 0.0060894, 0.00280089, 0.0187665], [0.0467863, 0.00922472, 0.0048706, 0.00312612, 0.0305892], [0.0213473, 0.00954288, 0.00381977, 0.00379799, 0.0302], [0.0176937, 0.00571895, 0.00301193, 0.00375849, 0.0162318], [0.0213961, 0.000671786, 0.00147827, 0.00145525, 0.00633488], [0.00613601, 0.00500251, 0.00213713, 0.0021681, 0.0112067], [0.0194814, 0.00429743, 0.00238197, 0.00421285, 0.00636264], [0.0194877, 0.000985287, 0.00060583, 0.00327401, 0.00964159], [0.00484826, 0.00341108, 0.00184617, 0.000547494, 0.0103916], [0.026859, 0.00257393, 0.00234813, 0.00126497, 0.00088957], [0.0287461, 0.00326714, 0.000625848, 0.00119898, 0.0145429], [0.0105678, 0.00571007, 0.00157141, 0.00284473, 0.0180284], [0.0184687, 0.00395841, 0.00200773, 0.00402018, 0.00942031], [0.0190567, 0.00131778, 0.00032216, 0.00259349, 0.00833527]]","[[5, 5, 5, 5, 5], [5, 5, 5, 5, 5], [5, 5, 5, 5, 5], [5, 5, 5, 5, 5], [5, 5, 5, 5, 5], [5, 5, 5, 5, 5], [5, 5, 5, 5, 5], [5, 5, 5, 5, 5], [5, 5, 5, 5, 5], [5.0059, 5, 5, 5, 5], [5.0059, 5, 5, 5, 5], [5.0059, 5, 5, 5, 5.0055], [5.0059, 5, 5, 5, 5.0055], [4.99912, 5, 5, 5, 5.0055], [4.99912, 5, 5, 5, 5.0055], [4.99912, 5, 5, 5, 5.00023], [5.00625, 5, 5, 5, 5.00023], [5.00625, 5, 5, 5, 5.00023], [5.00625, 5, 5, 5, 5.00023], [4.99829, 5, 5, 5, 5.00023], [4.99829, 5, 5, 5, 5.00023], [4.99829, 5, 5, 5, 5.00023], [5.00584, 5, 5, 5, 5.00023]]"
